AP_FP_522	AP_FP_41	AP_FP_521	AP_FP_402	AP_FP_42	AP_FP_401	AP_FP_523	AP_FP_6	AP_FP_43	AP_FP_403	AP_FP_424	AP_FP_303	AP_FP_405	AP_FP_44	AP_FP_406	AP_FP_12723	AP_FP_12722	AP_FP_404	AP_FP_524	AP_FP_541	AP_FP_45	AP_FP_542	AP_FP_125	AP_FP_304	AP_FP_525	AP_FP_407	AP_FP_23	AP_FP_13303	AP_FP_422	AP_FP_12721	AP_FP_324	AP_FP_46	AP_FP_12702	AP_FP_423	AP_FP_1664	AP_FP_121	AP_FP_12703	AP_FP_2	AP_FP_325	AP_FP_12022	AP_FP_12023	AP_FP_323	AP_FP_22	AP_FP_305	AP_FP_526	AP_FP_24	AP_FP_12642	AP_FP_302	AP_FP_1423	AP_FP_13443	AP_FP_442	AP_FP_326	AP_FP_543	AP_FP_12724	AP_FP_1203	AP_FP_61	AP_FP_1424	AP_FP_21	AP_FP_13302	AP_FP_25	AP_FP_47	AP_FP_13304	AP_FP_1341	AP_FP_4	AP_FP_1583	AP_FP_1422	AP_FP_322	AP_FP_444	AP_FP_1663	AP_FP_421	AP_FP_13442	AP_FP_1104	AP_FP_443	AP_FP_1441	AP_FP_1342	AP_FP_425	AP_FP_12704	AP_FP_327	AP_FP_2203	AP_FP_12661	AP_FP_1322	AP_FP_1681	AP_FP_408	AP_FP_306	AP_FP_307	AP_FP_441	AP_FP_342	AP_FP_445	AP_FP_1665	AP_FP_81	AP_FP_82	AP_FP_1584	AP_FP_1202	AP_FP_1343	AP_FP_12641	AP_FP_26	AP_FP_63	AP_FP_27	AP_FP_1222	AP_FP_1782	AP_FP_1585	AP_FP_5	AP_FP_1582	AP_FP_1683	AP_FP_12024	AP_FP_48	AP_FP_2202	AP_FP_2741	AP_FP_12003	AP_FP_101	AP_FP_1443	AP_FP_483	AP_FP_12021	AP_FP_102	AP_FP_1682	AP_FP_1122	AP_FP_12662	AP_FP_1224	AP_FP_3903	AP_FP_13422	AP_FP_1564	AP_FP_3	AP_FP_1221	AP_FP_3902	AP_FP_1124	AP_FP_527	AP_FP_13441	AP_FP_328	AP_FP_29	AP_FP_62	AP_FP_142	AP_FP_1103	AP_FP_426	AP_FP_28	AP_FP_343	AP_FP_1121	AP_FP_1205	AP_FP_12603	AP_FP_3901	AP_FP_1563	AP_FP_1565	AP_FP_308	AP_FP_1444	AP_FP_2742	AP_FP_528	AP_FP_1204	AP_FP_2104	AP_FP_1321	AP_FP_1105	AP_FP_123	AP_FP_1123	AP_FP_362	AP_FP_1684	AP_FP_1223	AP_FP_12622	AP_FP_446	AP_FP_12803	AP_FP_1442	AP_FP_1125	AP_FP_1106	AP_FP_12621	AP_FP_13305	AP_FP_12584	AP_FP_12583	AP_FP_13444	AP_FP_2722	AP_FP_1323	AP_FP_1206	AP_FP_1102	AP_FP_65	AP_FP_49	AP_FP_1586	AP_FP_1566	AP_FP_1785	AP_FP_1661	AP_FP_1567	AP_FP_447	AP_FP_14044	AP_FP_1562	AP_FP_1425	AP_FP_2222	AP_FP_13423	AP_FP_427	AP_FP_544	AP_FP_2221	AP_FP_2502	AP_FP_329	AP_FP_12705	AP_FP_1325	AP_FP_2823	AP_FP_2122	AP_FP_83	AP_FP_4724	AP_FP_823	AP_FP_1324	AP_FP_3904	AP_FP_2503	AP_FP_2224	AP_FP_2121	AP_FP_2421	AP_FP_1344	AP_FP_51	AP_FP_1346	AP_FP_122	AP_FP_1686	AP_FP_1568	AP_FP_1345	AP_FP_1588	AP_FP_4723	AP_FP_822	AP_FP_481	AP_FP_11	AP_FP_50	AP_FP_1207	AP_FP_141	AP_FP_330	AP_FP_2103	AP_FP_2822	AP_FP_12623	AP_FP_3922	AP_FP_30	AP_FP_321	AP_FP_2125	AP_FP_2206	AP_FP_14043	AP_FP_1446	AP_FP_1348	AP_FP_2721	AP_FP_12883	AP_FP_3921	AP_FP_12004	AP_FP_12804	AP_FP_1326	AP_FP_449	AP_FP_448	AP_FP_1685	AP_FP_384	AP_FP_545	AP_FP_1523	AP_FP_12805	AP_FP_2422	AP_FP_32	AP_FP_363	AP_FP_1142	AP_FP_461	AP_FP_2124	AP_FP_502	AP_FP_381	AP_FP_1141	AP_FP_2126	AP_FP_12624	AP_FP_13523	AP_FP_309	AP_FP_1327	AP_FP_1787	AP_FP_463	AP_FP_12725	AP_FP_428	AP_FP_462	AP_FP_1362	AP_FP_430	AP_FP_2123	AP_FP_2127	AP_FP_4781	AP_FP_12602	AP_FP_184	AP_FP_12005	AP_FP_103	AP_FP_207	AP_FP_1542	AP_FP_13424	AP_FP_2223	AP_FP_482	AP_FP_1524	AP_FP_31	AP_FP_1569	AP_FP_1784	AP_FP_1587	AP_FP_2102	AP_FP_224	AP_FP_2723	AP_FP_341	AP_FP_12582	AP_FP_12326	AP_FP_12065	AP_FP_11961	AP_FP_364	AP_FP_12726	AP_FP_1589	AP_FP_1571	AP_FP_1590	AP_FP_1163	AP_FP_1226	AP_FP_13342	AP_FP_13341	AP_FP_501	AP_FP_7	AP_FP_64	AP_FP_1764	AP_FP_3923	AP_FP_12585	AP_FP_383	AP_FP_1329	AP_FP_1349	AP_FP_1331	AP_FP_33	AP_FP_34	AP_FP_1350	AP_FP_52	AP_FP_3905	AP_FP_3906	AP_FP_12706	AP_FP_12727	AP_FP_223	AP_FP_13343	AP_FP_202	AP_FP_741	AP_FP_1762	AP_FP_2204	AP_FP_1662	AP_FP_2824	AP_FP_2128	AP_FP_8	AP_FP_1545	AP_FP_4742	AP_FP_841	AP_FP_1126	AP_FP_742	AP_FP_2923	AP_FP_3802	AP_FP_1604	AP_FP_1603	AP_FP_344	AP_FP_1262	AP_FP_1805	AP_FP_2129	AP_FP_1143	AP_FP_2521	AP_FP_2504	AP_FP_2425	AP_FP_3823	AP_FP_2424	AP_FP_2402	AP_FP_464	AP_FP_2225	AP_FP_206	AP_FP_3803	AP_FP_12144	AP_FP_385	AP_FP_12884	AP_FP_1225	AP_FP_84	AP_FP_843	AP_FP_4744	AP_FP_842	AP_FP_4743	AP_FP_1381	AP_FP_225	AP_FP_222	AP_FP_12002	AP_FP_1127	AP_FP_2141	AP_FP_12885	AP_FP_824	AP_FP_4725	AP_FP_1643	AP_FP_1403	AP_FP_2130	AP_FP_12626	AP_FP_203	AP_FP_301	AP_FP_2761	AP_FP_1263	AP_FP_546	AP_FP_3907	AP_FP_311	AP_FP_1208	AP_FP_310	AP_FP_3822	AP_FP_345	AP_FP_2743	AP_FP_14045	AP_FP_2841	AP_FP_12846	AP_FP_1128	AP_FP_12604	AP_FP_1544	AP_FP_226	AP_FP_388	AP_FP_227	AP_FP_12625	AP_FP_143	AP_FP_13745	AP_FP_13484	AP_FP_12707	AP_FP_12807	AP_FP_12708	AP_FP_2143	AP_FP_1144	AP_FP_2228	AP_FP_12888	AP_FP_2227	AP_FP_2207	AP_FP_331	AP_FP_312	AP_FP_2406	AP_FP_2423	AP_FP_1361	AP_FP_4223	AP_FP_4204	AP_FP_4222	AP_FP_4221	AP_FP_4201	AP_FP_13524	AP_FP_12983	AP_FP_12982	AP_FP_12184	AP_FP_12145	AP_FP_12183	AP_FP_1807	AP_FP_9	AP_FP_484	AP_FP_2131	AP_FP_1161	AP_FP_12605	AP_FP_13344	AP_FP_13345	AP_FP_1129	AP_FP_13307	AP_FP_12844	AP_FP_1765	AP_FP_1786	AP_FP_1186	AP_FP_13525	AP_FP_3924	AP_FP_2107	AP_FP_4001	AP_FP_161	AP_FP_181	AP_FP_1547	AP_FP_1303	AP_FP_1306	AP_FP_2108	AP_FP_1165	AP_FP_505	AP_FP_4642	AP_FP_4301	AP_FP_4442	AP_FP_1804	AP_FP_15	AP_FP_53	AP_FP_162	AP_FP_1623	AP_FP_1525	AP_FP_2112	AP_FP_2106	AP_FP_3804	AP_FP_2111	AP_FP_450	AP_FP_2825	AP_FP_2844	AP_FP_4045	AP_FP_2346	AP_FP_2132	AP_FP_3824	AP_FP_1622	AP_FP_2163	AP_FP_547	Activity
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49
0	3	0	0	4	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13
2	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71
0	0	6	3	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74
0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05
