QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
0	2	0	0	0	3	0	2	286.803	2.745	534.783	154.062	29.682	279.316	71.723	934.413	1	3.5	0.0080612	0.0065447	0.8643313	31.982	9.835	13.856	7.383	3.018	-2.157	-2.357	-6.512	322.274	1.091	440.005	-4.92	9.257	0.028	3	0.366	3	89.511	0	0	17.974	2	0	18	0	18	4	20	0	0.0122035	inducer
0	0	0	0	0	2	0	0	298.424	5.949	524.952	367.524	87.092	70.336	0	957.343	1.5	2.75	0.036965	0.0064159	0.8948644	31.546	8.738	14.144	6.518	3.298	-5.088	-4.215	-3.569	1479.126	-0.282	755.276	-2.685	9.867	-0.155	4	0.578	3	100	0	0	46.524	2	0	17	0	17	14	22	0	0.0112861	noninducer
1	1	0	0	0	3	0	2	263.382	1.612	548.684	227.276	24.271	297.138	0	948.457	1	1.5	0.002741	0.0027338	0.850852	32.715	9.5	12.567	5.506	4.535	-4.122	-3.446	-6.089	1454.247	0.558	820.394	-2.695	9.087	0.059	4	0.776	3	100	0	0	14.991	1	0	15	0	12	2	20	0	0.00569512	inducer
1	1	0	0	0	5	0	2	294.396	0.191	598.609	294.125	12.929	291.555	0	1044.95	0	4.7	3.51e-05	0	0.8319271	35.239	10.042	13.516	6.757	3.548	-3.066	-2.686	-6.368	1862.927	0.536	1072.209	-2.313	9.126	0.091	3	0.182	3	100	0	0	28.114	3	0	15	0	12	2	22	0	0	inducer
0	0	0	0	0	5	0	-1	345.415	3.451	595.39	307.029	79.08	191.11	18.171	1051.092	1	8	0.011332	0.0134366	0.8397004	34.525	10.229	16.941	13.738	2.232	-2.218	-3.959	-5.037	70.142	-0.441	1147.533	-1.824	8.705	0.682	7	-0.285	2	73.054	0	0	70.885	6	0	15	0	15	0	24	1	0.0231606	noninducer
0	1	0	0	1	8	1	-1	312.408	4.396	621.687	488.687	125.167	7.833	0	1097.253	3	7.2	0.0176086	0.0200595	0.8275559	32.696	10.013	18.573	13.157	0.928	-1.918	-1.141	-3.711	115.964	-0.739	75.829	-5.093	9.53	0.173	3	-0.468	3	69.324	0	17.778	96.58	6	0	6	0	6	4	22	0	0.0399181	noninducer
0	1	0	0	0	6	0	-1	279.338	5.842	554.487	339.833	145.38	69.274	0	939.501	3	5.2	0.0363268	0.0162432	0.8366397	28.254	9.063	16.455	10.706	1.261	-2.225	-2.123	-5.232	103.314	-0.784	47.06	-5.441	8.498	0.838	5	-0.15	3	70.377	0	0	84.782	6	0	10	0	10	3	20	0	0.0322428	noninducer
0	1	0	0	0	2	1	1	315.368	4.604	484.57	342.536	75.454	66.579	0	884.937	1	6.25	0.023949	0.012898	0.9199206	28.613	7.993	14.081	9.031	1.326	-1.476	-2.599	-3.871	475.626	0.247	245.128	-4.546	8.843	-0.008	6	-0.195	3	82.626	0	0	66.066	5	0	18	0	18	9	23	0	0.0198181	noninducer
0	0	0	0	0	3	0	0	332.482	3.429	554.082	411.008	119.569	23.505	0	1031.096	1	3.45	0.011405	0.0062265	0.8908212	33.409	9.182	14.163	6.227	3.447	-4.815	-4.629	-3.411	727.83	-0.622	350.93	-3.352	9.701	0.085	3	0.646	3	100	0	0	63.276	3	0	17	0	17	15	24	0	0.0103765	noninducer
0	1	0	0	0	4	0	1	426.49	7.174	734.736	403.169	133.805	151.058	46.704	1313.854	1	9.2	0.0391678	0.0125215	0.7895842	45.301	12.436	22	13.086	2.544	-4.506	-4.053	-6.383	133.024	-0.595	111.467	-5.132	9.103	0.787	5	0.16	3	79.854	46.704	0	89.47	7	0	25	0	25	9	31	0	0.0215714	noninducer
0	1	0	0	0	0	0	2	296.411	5.512	526.611	368.83	37.234	120.548	0	953.93	0	5	0.0318514	0	0.8899233	33.174	8.342	13.562	6.985	2.44	-2.359	-2.482	-4.614	1095.753	0.649	604.163	-3.844	8.933	0.212	3	0.05	3	95.638	0	0	31.496	3	0	21	0	21	12	22	0	0	noninducer
7	0	0	0	0	1	0	2	186.256	0.026	437.2	174.862	2.287	260.051	0	709.195	0	1	9e-07	0	0.879687	24.069	6.603	7.714	3.32	3.775	-3.802	-3.284	-4.719	9423.431	0.484	5589.264	-0.55	1.787	0.226	3	0.367	3	100	0	0	5.367	2	0	12	0	12	0	14	0	0	inducer
0	1	0	0	0	3	1	2	329.37	3.25	551.833	228.411	24.259	252.317	46.845	981.454	1	3.75	0.0107619	0.0067955	0.8655071	33.607	9.254	14.42	7.441	3.653	-3.485	-4.223	-5.638	1454.633	0.68	1481.719	-2.852	8.669	0.124	2	0.447	3	100	46.845	0	40.082	4	0	21	0	21	6	24	0	0.0113853	inducer
0	0	2	0	0	14	0	-2	340.424	5.395	687.698	173.422	211.172	303.105	0	1158.281	6	4.5	0.0251278	0.0160284	0.7756094	34.106	14.016	22.583	15.004	2.465	-3.806	-4.492	-6.608	98.483	-2.621	40.392	-7.125	8.601	0.206	2	-0.232	2	64.099	0	0	109.564	6	1	12	0	12	0	25	0	0.0323793	inducer
6	1	0	0	0	4	0	2	277.492	0.979	574.331	567.844	6.487	0	0	1035.488	1	1.5	0.0009257	0.0026117	0.8618517	32.718	8.152	12.001	3.205	4.564	-4.304	-3.126	-4.494	2144.274	0.663	1248.259	-3.318	9.229	-3.002	0	0.981	3	100	0	0	12.248	1	0	18	0	18	17	20	0	0.00540549	inducer
0	0	0	0	0	3	0	0	179.218	4.158	435.927	233.867	56.389	145.671	0	680.894	1	3.25	0.0253895	0.0074554	0.8586268	20.56	5.95	9.463	6.147	1.59	-2.4	-1.97	-4.514	2891.793	-0.127	1558.896	-1.758	8.525	-0.271	1	-0.264	3	100	0	0	45.118	3	0	6	0	6	0	13	0	0.0181344	inducer
2	0	0	0	0	1	0	0	232.238	0.981	387.414	88.662	133.137	165.615	0	677.31	2	4	0.0014212	0.0146016	0.9627532	21.891	7.716	12.173	9.332	1.463	-2.278	-2.99	-2.925	541.211	-0.454	254.771	-3.294	10.039	0.39	1	-0.264	3	84.432	0	0	97.001	5	0	12	0	12	1	17	0	0.024358	noninducer
2	1	0	0	0	3	0	2	149.235	1.175	356.821	151.981	35.974	168.866	0	598.436	2	1	0.0023069	0.0039634	0.9624829	17.482	6.272	8.46	5.224	1.741	-0.385	-0.91	-3.671	1126.31	0.522	622.395	-3.362	9.321	-0.339	2	-0.237	3	91.757	0	0	22.254	1	0	6	0	6	0	11	0	0.00947649	inducer
0	2	0	0	0	1	0	2	275.35	1.908	522.638	370.535	64.942	87.16	0	910.639	1	6	0.0039977	0.0114802	0.8693508	30.48	8.016	14.208	9.165	1.122	-1.124	-0.83	-5.514	149.228	0.727	77.471	-6.439	8.391	-0.301	2	-0.073	2	72.423	0	0	59.118	5	0	12	0	12	4	20	0	0.0217904	noninducer
0	0	0	0	0	3	1	0	208.26	6.948	429.749	267.776	80.921	81.052	0	730.389	0	4.5	0.0661034	0	0.9126815	21.924	6.368	9.874	5.626	1.404	-1.516	-1.813	-3.331	1692.485	-0.265	873.692	-2.437	9.704	-0.556	2	-0.593	3	92.948	0	0	53.642	4	0	10	0	10	3	15	0	0	noninducer
0	1	0	0	0	7	0	0	248.324	4.371	546.081	244.214	79.358	222.509	0	903.953	3	3.95	0.0211351	0.0125285	0.8279525	27.652	9.29	15.213	9.827	1.761	-3.697	-2.063	-6.103	436.768	-0.232	223.555	-3.589	8.215	-0.247	3	-0.123	3	84.509	0	0	55.645	4	0	9	0	9	0	18	0	0.027551	inducer
0	0	0	0	0	3	0	-1	331.345	1.848	539.11	65.278	150.446	323.283	0.103	929.326	1	7.75	0.003674	0.0143755	0.8542783	32.199	10.4	16.449	12.675	1.958	-3.893	-3.777	-5.432	370.868	-0.991	169.548	-2.865	8.901	1.208	3	-0.446	3	84.394	0	0	96.982	7	0	16	0	16	1	23	0	0.0233894	noninducer
0	1	0	0	0	9	0	1	402.431	3.249	670.69	238.053	100.417	208.618	123.603	1180.232	2	6	0.0089415	0.0126516	0.8052944	37.292	11.049	18.68	10.332	3.528	-4.101	-4.613	-6.404	275.77	-0.309	646.584	-3.834	9.273	0.869	3	0.236	3	91.285	121.693	0	67.833	5	0	12	0	12	0	27	0	0.0210851	inducer
0	1	0	0	0	5	3	1	373.441	1.572	631.097	324.132	58.445	193.745	54.775	1132.886	0	6.5	0.0021825	0	0.8327722	37.824	10.579	15.79	8.272	3.025	-2.978	-3.451	-5.888	689.546	0.233	730.79	-3.497	9.06	0.157	6	-0.044	3	95.462	23.813	0	56.975	4	0	18	3	15	6	26	0	0	noninducer
0	0	0	0	0	5	0	-2	360.449	9.003	550.123	288.181	178.441	83.501	0	1037.216	3	8.15	0.0781407	0.0256601	0.9007787	32.942	10.573	20.715	14.143	1.595	-3.173	-3.532	-3.536	201.254	-1.204	87.454	-4.034	10.091	0.517	4	-0.205	3	77.515	0	0	101.642	5	0	17	0	17	12	26	0	0.0391629	noninducer
3	1	0	0	0	8	0	1	329.484	1.111	659.051	155.766	4.263	499.022	0	1191.942	1	1.5	0.0010354	0.002276	0.8249286	41.176	13.065	15.545	5.906	6.17	-5.225	-5.311	-7.471	2251.003	0.438	1315.548	-1.135	9.203	-0.252	5	1.251	1	100	0	0	10.556	1	1	18	0	18	0	25	0	0.00455257	inducer
0	1	0	0	0	7	0	0	235.328	6.905	539.68	273.788	112.723	153.169	0	895.327	2.5	5.5	0.0532538	0.0161137	0.8324343	26.645	8.851	15.477	10.361	0.89	-1.633	-1.223	-5.7	210.789	-0.544	101.716	-4.448	8.329	-0.09	2	-0.314	3	73.748	0	0	67.312	4	0	6	0	6	0	17	0	0.0369537	noninducer
2	2	0	0	0	4	0	2	373.943	2.343	650.965	290.501	9.224	242.061	109.179	1157.423	0	4.5	0.0047433	0	0.8189717	39.909	11.506	15.567	6.583	4.861	-4.242	-3.77	-7.068	503.763	1.296	1143.755	-4.578	7.882	0.405	7	0.604	3	100	0	0	13.384	3	0	20	0	20	4	25	1	0	noninducer
1	0	2	0	0	4	0	-1	253.734	2.561	509.655	167.317	122.329	148.324	71.684	841.27	5	3.5	0.0077964	0.015356	0.8456277	26.362	9.459	17.839	12.7	1.861	-3.231	-2.924	-4.737	685.251	-0.642	812.099	-6.993	8.784	0.468	0	-0.304	3	88.6	0	0	87.11	5	0	6	0	6	0	17	0	0.0308444	noninducer
2	1	0	0	0	4	0	2	284.418	2.815	543.508	213.582	6.066	286.152	37.707	948.255	0	2.5	0.0083553	0	0.858834	31.96	9.361	11.537	4.608	4.679	-4.051	-3.744	-5.907	2164.088	0.759	2028.539	-2.302	7.739	0.211	6	0.532	3	100	0	0	8.029	2	0	14	0	14	0	20	0	0	inducer
3	1	0	0	0	3	0	2	284.418	3.003	506.967	193.563	0.652	278.775	33.976	915.345	0	2.5	0.0098494	0	0.8993087	31.214	9.129	11.383	4.652	4.765	-3.933	-3.744	-5.217	2435.643	0.859	2199.041	-2.324	7.573	0.104	6	0.479	3	100	0	0	5.779	2	0	14	0	14	0	20	0	0	inducer
0	1	0	0	0	12	0	1	341.449	5.209	718.792	300.672	77.917	340.202	0	1233.468	2	5.95	0.0219981	0.0117066	0.7738331	38.753	13.184	18.607	10.436	3.696	-3.917	-3.428	-7.54	450.729	-0.629	231.288	-2.668	9.211	0.519	5	0.236	3	96.088	0	0	65.044	4	0	12	0	12	0	25	0	0.0246438	noninducer
0	1	0	0	0	7	0	1	259.347	2.611	567.461	243.237	49.382	274.843	0	952.161	2	3.95	0.0071604	0.0098441	0.8248392	30.082	9.701	14.352	8.566	3.088	-3.562	-2.416	-6.403	840.456	0.056	453.565	-2.852	8.611	0.45	3	0.086	3	100	0	0	40.763	3	0	10	0	10	0	19	0	0.0215393	inducer
0	1	0	0	0	9	0	1	399.962	4.456	759.537	398.036	23.647	266.627	71.228	1359.747	1	4.75	0.0146048	0.0062538	0.7814859	45.03	13.746	18.737	7.704	5.724	-5.973	-5.24	-7.065	1474.204	0.336	2044.584	-2.215	8.205	1.338	4	0.999	3	100	0	0	33.208	4	1	14	0	14	0	28	1	0.0118761	inducer
0	1	0	0	0	5	0	1	324.422	3.25	574.096	314.238	61.522	198.336	0	1025.814	1	5.45	0.0102993	0.0094932	0.8568261	33.583	9.831	15.106	8.598	3.383	-3.232	-3.218	-5.521	644.742	0.102	340.564	-3.537	8.878	0.707	4	0.153	3	100	0	0	44.971	4	0	18	0	18	7	24	0	0.0167991	inducer
0	0	0	0	0	8	0	-1	359.442	8.73	677.389	301.85	83.824	278.432	13.283	1161.314	1	8.95	0.0656303	0.0132125	0.7887879	37.844	11.905	19.231	14.834	2.596	-2.742	-3.859	-6.277	63.241	-0.784	964.646	-1.315	8.878	0.578	6	-0.356	3	74.378	0	0	72.607	6	0	15	0	15	0	25	0	0.0248997	noninducer
0	1	0	0	0	10	0	0	314.402	10.123	626.397	379.851	119.3	96.829	30.418	1060.028	2	6	0.0966742	0.0135462	0.8026509	30.772	10.206	16.977	9.341	0.779	-2.531	-2.469	-5.913	182.59	-0.801	127.821	-4.48	9.155	0.638	4	-0.116	3	71.981	0	0	77.307	7	0	5	0	5	0	21	0	0.0269887	inducer
1	1	0	0	0	3	0	2	171.241	1.859	422.199	188.249	15.535	218.415	0	672.545	1.5	1.5	0.0051375	0.0043513	0.8792821	20.921	6.354	9.06	5.339	2.317	-1.557	-1.265	-5.253	1759.878	0.647	1008.248	-2.811	9.345	-0.424	4	-0.047	3	100	0	0	12.974	1	0	9	0	9	3	13	0	0.0107282	noninducer
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inducer
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	noninducer
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	noninducer
0	1	0	0	0	6	0	1	381.516	1.243	707.655	241.495	47.912	418.248	0	1269.528	2	3.2	0.001218	0.006395	0.8012563	44.794	13.79	19.264	9.351	5.334	-5.591	-5.696	-7.469	867.856	0.103	469.569	-2.416	8.693	0.986	1	1.1	3	100	0	0	31.764	2	1	25	0	25	5	29	0	0.0118618	inducer
1	2	0	0	0	9	0	-2	527.573	8.114	745.82	394.351	224.582	126.887	0	1428.858	2	10.25	0.046077	0.0194359	0.822603	46.462	14.38	24.728	14.945	1.428	-2.219	-4.419	-6.46	4.571	-1.395	1.79	-8.473	9.078	0.947	10	0.115	1	8.243	0	0	168.23	11	3	23	0	23	10	38	2	0.0274762	noninducer
0	0	0	1	0	12	0	-2	481.538	9.464	762.613	375.42	221.372	118.5	47.32	1405.884	2	10.9	0.0637038	0.0202133	0.7958429	43.536	13.888	24.268	14.901	2.759	-4.431	-5.336	-3.593	19.963	-2.374	16.625	-4.03	8.96	0.672	4	-0.38	2	66.368	46.782	0	133.194	9	0	12	0	12	0	33	1	0.0320119	noninducer
2	1	0	0	0	19	0	-2	415.572	4.592	883.452	448.286	143.467	291.699	0	1521.974	4	7.35	0.0138539	0.0166393	0.7243031	45.341	16.947	24.283	13.712	4.005	-4.854	-4.204	-8.11	107.722	-2.006	49.234	-3.374	9.046	-0.354	6	0.246	1	86.771	0	0	83.378	5	0	12	0	12	0	30	0	0.035373	noninducer
2	0	0	0	0	6	0	-2	241.249	3.765	449.405	159.955	255.242	34.208	0	741.393	7	7.4	0.0191225	0.0435655	0.881507	19.991	8.731	20.912	18.987	-1.365	-1.426	-1.783	-3.612	37.622	-1.988	14.275	-5.527	7.594	-0.422	5	-0.868	2	34.192	0	0	134.919	8	1	10	0	10	2	17	0	0.081155	inducer
6	1	0	0	3	14	0	-2	684.877	9.112	1051.355	510.811	147.677	392.867	0	2060.615	5	13.7	0.0402939	0.0291378	0.7448696	71.074	22.595	39.218	27.614	2.894	-4.603	-5.335	-4.137	36.865	-1.656	44.577	-3.576	9.203	1.06	7	-0.285	2	33.054	0	53.488	155.356	11	3	26	0	26	9	50	1	0.0447295	noninducer
0	1	0	0	0	0	1	2	329.831	4.817	586.636	284.408	13.282	217.348	71.598	1034.14	0	6	0.0224336	0	0.8430417	37.308	9.945	15.689	8.635	3.029	-3.285	-3.006	-5.834	1848.615	1.013	2623.442	-3.061	8.142	0.31	1	0.015	3	100	0	0	29.137	5	0	20	0	17	4	23	0	0	inducer
3	1	0	0	0	5	0	1	187.284	1.418	449.896	217.944	0	231.951	0	745.86	0.5	2	0.0026969	0.0031434	0.88408	22.7	6.913	8.364	3.979	3.256	-1.776	-1.775	-5.24	2470.586	-0.286	1454.789	-2.285	9.178	-0.557	3	0.08	3	100	0	0	3.305	1	0	6	0	6	0	14	0	0.00755112	noninducer
1	1	0	0	0	3	0	1	440.947	4.007	756.812	292.433	83.782	262.168	118.43	1352.121	1	4	0.0118734	0.0052853	0.7813648	48.535	13.766	20.246	8.678	5.755	-7.399	-6.655	-7.046	396.55	0.157	897.01	-3.915	8.374	0.65	2	1.39	1	94.188	46.811	0	52.504	5	1	26	0	26	7	31	1	0.00907134	inducer
1	1	0	0	0	1	0	2	306.234	4.788	524.864	170.393	12.068	213.566	128.837	920.655	1	1.5	0.0249057	0.0028579	0.8719986	32.088	9.552	13.221	5.284	4.836	-4.441	-4.446	-5.348	1898.278	1.112	5557.43	-2.956	9.319	0.107	5	0.786	3	100	0	0	12.368	1	0	16	0	16	4	20	0	0.00489824	inducer
0	1	0	0	0	7	0	-2	474.577	6.454	785.484	520.135	159.895	104.22	1.234	1437.351	1	11.75	0.0289756	0.0149589	0.7841573	47.869	13.781	23.878	14.901	1.807	-3.69	-4.054	-6.248	75.252	-1.19	33.935	-5.49	8.495	0.966	3	-0.186	3	71.111	0	0	109.881	10	0	21	0	21	4	33	0	0.0247588	noninducer
0	0	0	0	0	7	1	-2	418.572	4.696	706.566	518.627	126.204	61.735	0	1347.899	1	6.7	0.0163622	0.0094825	0.8351871	43.884	12.255	19.54	9.218	4.654	-6.878	-5.352	-4.493	629.659	-1.065	300.059	-2.956	9.128	-0.123	5	0.668	1	100	0	0	85.927	5	0	16	0	16	10	30	1	0.0160068	noninducer
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inducer
2	2	0	0	0	5	2	0	332.353	4.065	492.587	356.147	136.44	0	0	914.98	5	13.3	0.0180622	0.0603745	0.9253159	27.253	9.174	23.265	21.153	-2.032	0.638	0.777	-4.193	31.322	-0.003	14.332	-7.679	8.812	-0.324	5	-0.801	2	41.819	0	0	120.767	9	0	14	0	14	10	23	0	0.0894822	inducer
7	1	0	0	0	9	3	1	731.965	8.087	1048.041	968.42	17.819	61.802	0	2199.803	0	17.9	0.0297309	0	0.7805056	76.693	18.841	35.341	18.429	4.351	-4.02	-5.086	-6.105	1674.247	0.225	955.327	-2.829	9.374	-0.055	7	-0.166	2	84.207	0	0	71.5	11	2	34	0	24	25	52	1	0	inducer
7	1	0	0	0	9	3	1	745.992	7.87	1070.589	1027.549	20.732	22.308	0	2228.536	0	17.9	0.0277937	0	0.7707057	77.466	18.959	35.485	18.234	4.472	-4.448	-5.384	-6.075	1571.066	0.187	891.852	-3.022	9.309	-0.073	8	-0.083	2	84.422	0	0	72.283	11	2	34	0	24	25	53	1	0	inducer
0	1	0	1	1	9	1	-1	466.609	6.626	806.879	413.619	133.555	194.649	65.055	1443.858	2	9.5	0.0304101	0.0166506	0.7656666	47.709	15.082	24.255	15.623	1.268	-5.029	-3.692	-3.796	23.918	-0.94	40.741	-4.494	9.246	0.674	5	-0.244	2	59.046	0	18.99	108.42	7	0	15	0	15	6	31	0	0.0287929	noninducer
1	0	2	0	0	9	0	-2	264.329	3.178	538.917	13.752	211.07	314.094	0	899.514	6	3	0.0112312	0.0136356	0.8362099	27.065	11.53	19.483	14.346	1.415	-2.347	-3.46	-5.68	98.701	-1.991	40.488	-7.564	8.585	1.011	0	-0.473	2	57.967	0	0	93.655	4	1	12	0	12	0	20	0	0.0278004	inducer
13	1	2	0	0	18	2	-2	581.579	6.595	756.435	339.702	416.734	0	0	1506.552	16	25.25	0.0288709	0.133521	0.8402	42.58	18.643	52.148	48.708	-5.46	-0.102	0.325	-4.844	0.276	-4.058	0.078	-11.597	7.893	-0.206	11	-1.692	1	0	0	0	305.101	19	3	17	0	17	15	40	2	0.173665	noninducer
0	0	0	0	0	4	0	-2	253.275	8.181	468.627	96.461	180.21	190.015	1.941	762.015	2.5	7	0.0878218	0.0236179	0.8609544	23.588	8.367	16.26	13.04	0.474	-2.296	-2.421	-4.688	193.629	-1.294	85.957	-3.787	8.624	0.171	2	-0.65	3	70.656	0	0	93.839	6	0	11	0	11	0	17	0	0.0436995	noninducer
0	0	0	1	0	5	0	-1	356.411	5.277	611.18	198.009	129.904	215.33	67.938	1074.062	1	6	0.0259308	0.0098171	0.8298799	35.676	10.681	16.974	12.334	3.428	-4.894	-4.965	-3.504	5.856	-0.829	186.744	-2.675	8.852	1.368	3	-0.001	2	60.753	46.694	0	67.572	3	0	15	0	15	0	25	1	0.0168345	noninducer
0	1	0	0	0	6	0	1	295.399	4.845	569.837	311.98	125.287	132.569	0	982.149	2	6.5	0.0239009	0.0161316	0.8385576	30.565	9.569	16.36	10.853	1.414	-2.225	-2.174	-5.503	160.214	-0.587	75.614	-4.848	8.388	0.082	3	-0.194	3	74.685	0	0	70.949	5	0	9	0	9	0	20	0	0.0311185	noninducer
0	0	0	0	2	0	1	0	389.41	2.921	598.892	230.815	91.418	276.659	0	1097.205	1	7.5	0.0077759	0.0125231	0.8590309	40.398	11.268	19.038	16.674	1.496	-2.63	-4.083	-2.384	480.523	-0.262	681.976	-2.23	8.446	0.257	4	-0.488	3	83.705	0	56.19	88.118	7	0	26	0	26	5	29	0	0.0192599	noninducer
1	1	0	0	0	9	0	1	371.521	2.129	712.306	301.592	4.207	406.507	0	1299.55	0	2.75	0.0034881	0	0.8085259	43.957	13.209	15.557	4.95	6.354	-5.591	-5.718	-7.295	2253.762	0.377	1317.291	-1.364	8.708	-0.02	3	1.273	1	100	0	0	13.181	2	1	18	0	18	0	28	0	0	inducer
0	1	0	0	0	6	0	1	221.342	1.655	500.132	323.223	55.253	121.656	0	855.445	1	2.75	0.003202	0.0054985	0.8713817	25.39	7.66	10.493	4.976	2.537	-2.194	-1.908	-4.92	739.327	0.115	394.873	-3.596	9.088	-0.322	4	0.165	3	93.147	0	0	26.53	2	0	6	0	6	0	16	0	0.0124241	noninducer
0	0	0	0	0	3	0	-2	242.231	7.009	424.123	219.324	176.845	27.954	0	719.035	3	8.6	0.068324	0.035121	0.91518	20.962	7.259	16.537	14.336	-0.735	-1.569	-1.519	-3.038	208.392	-1.025	90.812	-4.392	9.297	0.383	4	-0.753	3	64.145	0	0	117.704	7	0	11	0	11	4	17	0	0.0614935	noninducer
10	1	0	0	0	11	4	-2	812.014	12.898	1151.579	764.138	153.362	234.079	0	2361.132	1	20.85	0.0704521	0.0181056	0.7446486	83.511	23.149	42.052	24.701	3.734	-5.52	-6.369	-7.506	86.789	-1.545	38.98	-4.528	8.983	0.058	8	0.029	2	57.587	0	0	153.385	15	2	34	0	22	15	58	1	0.0256769	inducer
1	0	0	0	0	1	0	-2	194.152	3.086	379.771	89.118	232.578	58.074	0	596.577	2	7	0.0159656	0.026067	0.9024458	17.634	6.255	12.684	12.214	-1.207	-1.388	-1.328	-3.387	61.71	-1.401	24.371	-5.505	9.707	1.776	1	-0.804	2	51.922	0	0	129.184	8	0	9	0	9	0	14	0	0.0509884	noninducer
0	0	0	2	0	8	0	-2	287.214	3.586	464.141	156.086	211.265	95.295	1.494	803.713	4	10.7	0.0159998	0.0461067	0.9007051	21.784	8.94	18.799	17.555	-0.14	-1.117	-1.753	0.022	6.305	-1.651	3.413	-4.309	8.112	-0.217	2	-1.312	2	40.437	0	0	128.269	9	0	9	0	9	0	19	1	0.0745089	noninducer
0	1	0	0	0	4	1	1	317.427	3.956	576.009	498.699	31.277	46.033	0	1042.434	0	5.5	0.0150123	0	0.86318	33.435	8.493	13.355	6.166	2.728	-2.382	-2.665	-4.692	1247.954	0.441	695.359	-3.612	8.684	-0.157	6	0.003	3	100	0	0	44.141	4	0	14	0	14	6	23	0	0	noninducer
1	1	0	0	0	7	0	-2	444.44	9.351	614.214	188.606	299.986	125.622	0	1154.38	3	8.25	0.0757521	0.0232646	0.8664522	36.749	12.666	22.609	15.068	0.067	-2.872	-4.498	-5.018	3.532	-2.124	1.224	-7.996	9.33	0.961	10	-0.08	1	24.189	0	0	183.365	10	1	18	0	18	6	32	2	0.0321516	noninducer
7	0	0	0	0	0	0	1	75.128	6.295	237.432	91.541	70.121	0	75.77	323.039	2	2	0.1226572	0.0119126	0.9589517	6.774	2.752	7.271	5.693	-0.174	-0.047	-0.252	-2.196	2142.596	0.241	2931.728	-2.812	8.701	0.625	1	-0.832	3	85.546	0	0	35.196	1	0	0	0	0	0	4	0	0.0376482	noninducer
2	1	0	0	0	4	0	2	370.57	1.232	626.1	330.049	4.021	216.611	75.419	1145.924	0	3	0.0013242	0	0.8458465	39.206	10.96	14.328	4.826	5.822	-5.669	-5.378	-5.786	2262.919	0.869	3425.552	-2.509	7.77	0.377	6	0.972	3	100	0	0	7.479	2	1	20	0	20	5	25	0	0	inducer
0	1	0	1	0	6	0	0	375.543	2.796	646.1	291.876	98.111	181.22	74.893	1166.225	1	4	0.0067018	0.006191	0.8293162	38.396	11.773	16.397	7.281	2.864	-5.378	-4.835	-4.077	73.454	-0.167	106.47	-4.176	9.01	0.655	7	0.601	2	77.112	0	0	53.277	3	0	16	0	16	5	25	1	0.0106513	noninducer
0	1	0	0	0	8	0	0	328.426	4.738	638.488	437.814	122.819	77.617	0.238	1093.377	1	9.25	0.0205336	0.0144874	0.8038818	33.207	9.987	17.001	11.43	0.981	-1.999	-1.554	-5.802	169.084	-0.787	80.39	-4.804	9.304	0.511	2	-0.578	3	72.569	0	0	82.225	6	0	6	0	6	0	22	0	0.0281647	noninducer
