VolSurfPlus_V	VolSurfPlus_S	VolSurfPlus_R	VolSurfPlus_G	VolSurfPlus_W1	VolSurfPlus_W2	VolSurfPlus_W3	VolSurfPlus_W4	VolSurfPlus_W5	VolSurfPlus_W6	VolSurfPlus_W7	VolSurfPlus_W8	VolSurfPlus_D1	VolSurfPlus_D2	VolSurfPlus_D3	VolSurfPlus_D4	VolSurfPlus_D5	VolSurfPlus_D6	VolSurfPlus_D7	VolSurfPlus_D8	VolSurfPlus_WO1	VolSurfPlus_WO2	VolSurfPlus_WO3	VolSurfPlus_WO4	VolSurfPlus_WO5	VolSurfPlus_WO6	VolSurfPlus_WN1	VolSurfPlus_WN2	VolSurfPlus_WN3	VolSurfPlus_WN4	VolSurfPlus_WN5	VolSurfPlus_WN6	VolSurfPlus_Iw1	VolSurfPlus_Iw2	VolSurfPlus_Iw3	VolSurfPlus_Iw4	VolSurfPlus_Cw1	VolSurfPlus_Cw2	VolSurfPlus_Cw3	VolSurfPlus_Cw4	VolSurfPlus_Cw5	VolSurfPlus_Cw6	VolSurfPlus_Cw7	VolSurfPlus_Cw8	VolSurfPlus_ID1	VolSurfPlus_ID2	VolSurfPlus_ID3	VolSurfPlus_ID4	VolSurfPlus_CD1	VolSurfPlus_CD2	VolSurfPlus_CD3	VolSurfPlus_CD4	VolSurfPlus_CD5	VolSurfPlus_CD6	VolSurfPlus_CD7	VolSurfPlus_CD8	VolSurfPlus_HL1	VolSurfPlus_HL2	VolSurfPlus_A	VolSurfPlus_CP	VolSurfPlus_POL	VolSurfPlus_MW	VolSurfPlus_FLEX	VolSurfPlus_FLEX_RB	VolSurfPlus_NCC	VolSurfPlus_DIFF	VolSurfPlus_LOGP_N.oct	VolSurfPlus_LOGP_c.Hex	VolSurfPlus_PSA	VolSurfPlus_HSA	VolSurfPlus_PSAR	VolSurfPlus_PHSAR	VolSurfPlus_LgD5	VolSurfPlus_LgD6	VolSurfPlus_LgD7	VolSurfPlus_LgD75	VolSurfPlus_LgD8	VolSurfPlus_LgD9	VolSurfPlus_LgD10	VolSurfPlus_AUS74	VolSurfPlus_pctFU4	VolSurfPlus_pctFU5	VolSurfPlus_pctFU6	VolSurfPlus_pctFU7	VolSurfPlus_pctFU8	VolSurfPlus_pctFU9	VolSurfPlus_pctFU10	VolSurfPlus_DRDRDR	VolSurfPlus_DRDRAC	VolSurfPlus_DRDRDO	VolSurfPlus_DRACAC	VolSurfPlus_DRACDO	VolSurfPlus_DRDODO	VolSurfPlus_ACACAC	VolSurfPlus_ACACDO	VolSurfPlus_ACDODO	VolSurfPlus_DODODO	VolSurfPlus_SOLY	VolSurfPlus_LgS3	VolSurfPlus_LgS4	VolSurfPlus_LgS5	VolSurfPlus_LgS6	VolSurfPlus_LgS7	VolSurfPlus_LgS75	VolSurfPlus_LgS8	VolSurfPlus_LgS9	VolSurfPlus_LgS10	VolSurfPlus_LgS11	VolSurfPlus_PB	VolSurfPlus_VD	VolSurfPlus_CACO2	VolSurfPlus_SKIN	VolSurfPlus_LgBB	VolSurfPlus_MetStab	VolSurfPlus_HTSflag	VolSurfPlus_L0LgS	VolSurfPlus_L1LgS	VolSurfPlus_L2LgS	VolSurfPlus_L3LgS	VolSurfPlus_L4LgS	VolSurfPlus_DD1	VolSurfPlus_DD2	VolSurfPlus_DD3	VolSurfPlus_DD4	VolSurfPlus_DD5	VolSurfPlus_DD6	VolSurfPlus_DD7	VolSurfPlus_DD8	Class
950	601.041	1.58059	1.4585	1808	1286	761	335	169	66	26	1	203	119	59	36	26	15	9	2	122	34	12	3	1	0	840	384	159	81	22	1	0.0333186	0.05246	0.324322	0.989557	3.00811	2.13962	1.26614	0.557366	0.281179	0.109809	0.0432583	0.00166378	0.0203181	0.0615055	0.093894	0.164651	0.337747	0.19799	0.098163	0.059896	0.0432583	0.0249567	0.014974	0.00332756	2.86441	1.83333	3.76376	0.901997	42.487	465.422	2.60601	0.217167	0	0.310156	4.098	1.97	106.24	494.801	0.17676	0.214712	4.098	4.098	4.09799	4.09797	4.09789	4.0969	4.08706	2	100	100	99.9997	99.9975	99.9747	99.7473	97.5124	25.3162	30.2878	20.3138	29.8717	24.7732	9.88457	18.9491	23.6003	9.81771	0	-5.6603	-5.6603	-5.6603	-5.6603	-5.6603	-5.66029	-5.66027	-5.66019	-5.6592	-5.64936	-5.55563	84.3062	-0.0466772	0.279212	-3.78949	-0.487299	30.478	0	-5.65448	0.0155477	0.0205621	0.0204214	0.01671	0	1	3	5	2	1	2	1	noninducer
947	599.679	1.57918	1.45815	1854	1347	796	378	187	91	37	9	204	107	55	31	27	21	12	7	193	62	28	11	0	0	925	442	197	92	32	1	0.0263782	0.0590406	0.415604	0.943089	3.09165	2.2462	1.32738	0.630337	0.311833	0.151748	0.0616996	0.015008	0.0188327	0.0804802	0.109663	0.157407	0.340182	0.178429	0.0917157	0.0516943	0.0450241	0.0350187	0.0200107	0.0116729	3.4	2.93548	4.43215	0.631977	43.124	481.422	3.05115	0.234704	0	0.259454	3.076	0.347	117.45	482.229	0.195855	0.243556	3.07599	3.07591	3.07513	3.07325	3.06737	2.99636	2.59028	2	99.9998	99.998	99.9799	99.7996	98.0308	83.2392	32.6592	26.8817	28.2839	22.0905	30.5819	24.2752	13.7821	23.9219	24.0082	11.6939	0	-5.49044	-5.49044	-5.49044	-5.49043	-5.49035	-5.48957	-5.48769	-5.4818	-5.41079	-5.00472	-4.07068	74.9856	-0.00783694	-0.156871	-4.64694	-0.909114	46.3473	0	-5.34185	0.371592	0.42523	0.325569	0.165831	2	3	2	1	1	3	2	2	noninducer
365	247.405	1.47531	1.00252	796	542	273	116	53	25	12	0	103	53	31	22	19	13	9	3	119	38	13	1	0	0	255	121	53	23	6	0	0.130917	0.343533	0.928395	1.89475	3.21739	2.19074	1.10345	0.468866	0.214223	0.101049	0.0485034	0	0.0536369	0.146223	0.197328	0.256481	0.416321	0.214223	0.1253	0.0889229	0.076797	0.0525453	0.0363775	0.0121258	1.70968	1.13636	3.0001	1.26688	16.013	151.163	0.467754	0.116938	0	0.937286	0.761	-3.134	49.33	198.075	0.199389	0.249046	0.760993	0.760932	0.760316	0.758841	0.75421	0.697699	0.36201	2	99.9998	99.9984	99.9837	99.8377	98.4006	86.0165	38.0446	5.35825	5.66607	5.11597	6.39013	6.66347	3.47022	0	2.86947	2.86947	0	-1.63598	-1.63598	-1.63598	-1.63597	-1.63591	-1.63527	-1.63375	-1.62898	-1.57058	-1.21649	-0.393509	50.0947	0.135048	0.719349	-3.27159	-0.114532	100	0	-1.50672	0.324252	0.373555	0.289277	0.150153	0	1	2	2	2	1	1	1	noninducer
374	251.741	1.48566	1.00423	826	674	418	173	104	55	20	7	34	10	6	5	2	2	0	0	181	45	16	7	0	0	469	186	109	54	12	0	0.167019	0.314272	0.790074	0.882768	3.28115	2.67736	1.66044	0.687215	0.413124	0.218479	0.0794468	0.0278064	0.0892322	0.225976	0.449185	0	0.13506	0.0397234	0.0238341	0.0198617	0.00794468	0.00794468	0	0	17.3333	11	1.10847	0.0873506	14.653	163.195	1.11273	0.158961	0	0.894036	-0.532	-4.669	105.2	146.541	0.41789	0.717889	-2.36727	-3.25668	-3.75852	-3.83832	-3.87069	-3.93589	-4.2653	0	12.566	1.41681	0.143492	0.0143486	0.00141617	0.000125152	5.78258e-06	3.4304	6.08908	5.85569	7.17657	7.17657	5.21288	4.97206	5.0361	5.0361	3.32837	0.061002	0.290281	0.960852	1.90024	2.8178	3.399	3.50473	3.5481	3.61909	3.956	4.76408	0	-0.293628	-0.565221	-4.55586	-2.05324	100	0	2.8354	1.99433	-0.697823	0.316051	0.468218	1	3	1	3	1	1	0	0	noninducer
406	289.387	1.40297	1.14016	854	592	354	154	83	50	19	2	96	36	12	7	4	2	2	1	93	26	10	1	0	0	394	189	97	46	12	1	0.133252	0.311842	0.700366	1.03242	2.95107	2.04571	1.22328	0.53216	0.286814	0.172779	0.0656561	0.00691117	0.0877571	0.229075	0.287172	0.508551	0.331736	0.124401	0.041467	0.0241891	0.0138223	0.00691117	0.00691117	0.00345559	6.91667	7.14286	4.7574	0.176144	17.094	180.157	0.763354	0.152671	0	0.823869	1.559	-0.966	63.6	225.787	0.219775	0.281682	0.141327	-0.806287	-1.54377	-1.72451	-1.80192	-1.83871	-1.84257	0	28.228	3.78419	0.391761	0.0393147	0.00393286	0.0003933	3.93302e-05	7.06579	9.17037	8.02491	7.82427	7.82427	0	2.68197	2.68197	0	0	-1.06447	-0.966117	-0.515498	0.354081	1.30892	2.08473	2.29154	2.38464	2.43017	2.43499	2.43548	32.6201	-0.295897	0.245486	-2.90307	-1.01977	100	0	1.40396	1.9251	-0.981567	-0.191137	0.37833	5	2	5	3	2	2	2	1	noninducer
829	522.366	1.58701	1.3542	1355	739	304	102	53	24	11	2	310	147	99	65	43	22	10	3	95	29	10	3	0	0	401	118	64	26	2	0	0.115624	0.464117	1.487	2.28331	2.59397	1.41472	0.581967	0.195265	0.101461	0.0459448	0.021058	0.00382873	0.0190474	0.0550924	0.103148	0.201943	0.593453	0.281412	0.189522	0.124434	0.0823177	0.042116	0.0191437	0.0057431	0.535354	0.369231	10.0964	4.16232	38.26	326.429	0.856724	0.0659019	0	0.48387	6.285	3.216	48.73	473.636	0.093287	0.102885	5.33917	4.41514	3.6402	3.4318	3.33761	3.29145	3.28655	0	55.8746	11.2395	1.25044	0.126467	0.0126611	0.00126625	0.000126627	29.4759	30.6559	30.6559	24.8122	23.1255	0	16.2477	16.2477	0	0	-5.05892	-5.02592	-4.80624	-4.11075	-3.16669	-2.25771	-1.91406	-1.70513	-1.57596	-1.56065	-1.55909	100	0.324737	0.877168	-1.17664	-0.346642	63.4296	1	-2.80861	2.14591	-0.778331	-0.467025	0.370502	2	36	17	2	1	3	2	5	noninducer
465	326.512	1.42414	1.19308	1116	908	599	271	143	81	16	4	81	41	28	22	18	12	9	6	255	95	37	16	2	1	645	307	165	82	24	2	0.106673	0.200814	0.464475	0.510013	3.41794	2.78091	1.83454	0.829985	0.437962	0.248077	0.0490028	0.0122507	0.0994375	0.277652	0.315045	0.440803	0.248077	0.12557	0.0857549	0.0673788	0.0551281	0.0367521	0.0275641	0.018376	5.10714	3.68182	2.76531	0.272367	21.082	225.205	1.05518	0.175864	0	0.770039	-1.746	-4.452	116.15	210.362	0.35573	0.552143	-1.74668	-1.7463	-1.74831	-1.75323	-1.76847	-1.93097	-2.5455	1.99731	98.5117	99.8439	99.9318	99.4701	94.9556	65.3072	15.8405	8.11376	9.23963	10.2855	9.34204	12.1884	7.65103	8.0391	10.8083	8.48352	3.71795	-1.36104	-1.29998	-1.35453	-1.36036	-1.36074	-1.35873	-1.3538	-1.33857	-1.17607	-0.561537	0.365709	18.7662	0.114387	-0.502793	-6.90306	-1.25644	100	0	-1.13358	0.532488	0.585136	0.361235	0.132573	22	8	2	6	5	1	1	0	noninducer
520	345.785	1.50383	1.16273	1303	1118	734	368	195	108	40	11	60	41	34	21	17	10	9	8	346	139	70	28	2	0	833	411	229	92	30	3	0.0730426	0.127913	0.272369	0.12974	3.76824	3.23323	2.12271	1.06425	0.563935	0.312333	0.115679	0.0318117	0.185101	0.259879	0.36029	0.467804	0.173518	0.118571	0.0983271	0.0607314	0.0491635	0.0289197	0.0260278	0.0231358	5.73529	5.14286	4.54076	0.236286	23.943	273.186	1.83921	0.229902	0	0.62872	-1.626	-4.718	136.98	208.805	0.396142	0.65602	-4.78247	-5.92908	-6.65595	-6.79492	-6.84883	-6.87321	-6.87572	0	0	0	0	0	0	0	0	8.62267	12.0957	12.0957	12.8862	14.2665	11.4837	12.0249	12.2615	11.0188	1.85578	-0.346019	1.9722	2.1125	2.81186	4.00242	5.06581	5.54863	5.98234	6.51767	6.63826	6.65238	7.84142	-0.213417	-1.582	-7.2102	-2.95794	100	0	4.68072	2.99305	-0.606537	-0.745563	0.282272	1	1	1	0	0	0	0	0	noninducer
886	564.541	1.56942	1.42359	1469	911	557	214	103	46	20	4	201	97	63	44	30	21	12	8	151	43	20	9	4	0	595	232	115	50	16	2	0.0480629	0.121885	0.430722	0.788085	2.60211	1.6137	0.986642	0.379069	0.182449	0.0814821	0.035427	0.0070854	0.0238124	0.0943828	0.147715	0.2525	0.356041	0.171821	0.111595	0.0779394	0.0531405	0.0371984	0.0212562	0.0141708	1.63492	1.04545	4.57115	1.01652	40.746	389.449	2.69554	0.207349	0	0.397338	2.302	-1.859	118.78	445.761	0.210401	0.266466	0.142979	1.09977	1.90416	2.1334	2.24127	2.2952	2.29796	1.80141	0.0665939	0.661979	6.24757	39.9899	86.9459	98.4453	99.0727	23.2804	26.6993	21.101	25.1498	19.4237	10.7236	17.0358	15.9874	8.10279	0	-4.06338	-0.646395	-1.05547	-1.90436	-2.86114	-3.66553	-3.89478	-4.00265	-4.05657	-4.05933	-4.03047	75.2328	0.363153	0.401287	-4.38259	-0.778524	54.7035	0	-2.99526	-1.96041	0.963568	0.242533	-0.378324	6	6	3	2	1	1	1	0	noninducer
1301	796.438	1.63352	1.62452	1990	1282	751	354	194	85	37	12	241	86	41	18	9	4	2	0	341	133	58	23	1	0	818	388	201	97	19	2	0.0565188	0.142851	0.349193	0.935173	2.49863	1.60967	0.942949	0.444479	0.243585	0.106725	0.0464569	0.0150671	0.0235071	0.0465609	0.126418	0.290865	0.302597	0.107981	0.0514792	0.0226006	0.0113003	0.00502236	0.00251118	0	4.73171	4.72222	5.36064	0.4767	60.9171	551.758	4.64222	0.149749	0	-0.0121672	3.299	-1.538	153.83	642.608	0.193148	0.239384	-0.150199	0.14934	0.924842	1.39846	1.87966	2.74925	3.19535	0.224382	0.000392549	0.00392535	0.0392397	0.391016	3.77721	28.1775	78.7611	49.7657	48.6557	49.054	42.4805	44.7644	30.0122	35.0812	36.6441	19.0065	7.6603	-5.48054	-1.98108	-1.98589	-2.03134	-2.33088	-3.10638	-3.58	-4.06119	-4.93079	-5.37689	-5.40977	74.9564	0.225912	-0.535661	-5.7409	-1.40142	37.6688	0	-3.441	-2.27858	-0.469816	0.694983	0.269936	18	1	3	0	3	2	3	1	noninducer
281	190.208	1.47733	0.877829	775	680	420	193	99	55	19	2	63	32	29	20	20	18	16	8	98	25	10	3	0	0	464	225	102	54	21	0	0.0834975	0.146873	0.180525	0.687668	4.07449	3.57504	2.20811	1.01468	0.520484	0.289158	0.0998908	0.0105148	0.0615478	0.102042	0.107379	0.126368	0.331217	0.168237	0.152465	0.105148	0.105148	0.0946334	0.0841186	0.0420593	3.41379	2.75	1.03359	1.67726	12.826	136.111	0	0	0	1.06166	-0.834	-3.168	66.39	123.818	0.349039	0.536191	-0.834122	-0.834194	-0.835829	-0.839756	-0.851945	-0.986849	-1.55132	1.99848	99.7614	99.9719	99.9554	99.5795	95.9509	70.3223	19.1471	3.12245	5.32065	4.03664	6.97024	6.13764	3.8332	6.66899	5.0328	4.56522	0	-1.24622	-1.23598	-1.24519	-1.2461	-1.24603	-1.24439	-1.24047	-1.22828	-1.09337	-0.528904	0.386266	27.0031	0.26902	-0.139356	-5.02363	-0.75369	100	0	-1.04248	0.493552	0.535255	0.35884	0.135122	0	0	0	0	0	0	0	0	inducer
673	423.123	1.59056	1.21607	1100	579	302	111	58	27	10	2	273	138	73	54	39	32	20	15	52	11	4	0	0	0	329	124	71	33	11	1	0.0635817	0.241316	0.584149	0.831438	2.59972	1.3684	0.713741	0.262335	0.137076	0.0638113	0.0236338	0.00472676	0.032371	0.0322307	0.0704904	0.0501886	0.645203	0.326147	0.172527	0.127623	0.0921718	0.0756282	0.0472676	0.0354507	0.794521	0.5	3.44749	7.32476	33.073	294.351	0.708181	0.177045	0	0.61925	1.421	0.939	47.75	375.373	0.112851	0.127207	-1.25567	-0.325561	0.603706	0.979739	1.22856	1.3971	1.41506	1.50177	0.0179261	0.178972	1.76135	15.2034	64.1919	94.6437	98.6409	20.9487	15.9427	20.6741	3.78415	6.25266	0	0	0.870531	0	0	-3.19052	0.285539	0.114498	-0.51385	-1.44396	-2.37322	-2.74926	-2.99808	-3.16662	-3.18458	-3.15608	83.2077	0.664021	0.977888	-2.96207	-0.149372	74.9164	0	-1.87648	-2.18987	0.706784	0.544922	-0.343243	8	12	5	2	2	0	4	0	noninducer
897	585.857	1.53109	1.48651	1567	1111	655	330	176	89	30	2	209	75	34	10	2	0	0	0	309	121	40	14	0	0	755	393	208	92	26	0	0.11073	0.244678	0.437741	0.63426	2.67472	1.89637	1.11802	0.563278	0.300415	0.151914	0.0512071	0.0034138	0.0413666	0.0285361	0.181554	0	0.356743	0.128018	0.0580347	0.017069	0.0034138	0	0	0	5.17647	8.9	3.79861	0.861635	38.009	354.481	2.75293	0.161937	0	0.347474	3.494	-3.132	94.83	491.027	0.161866	0.193126	3.12245	2.33406	1.3849	0.938003	0.568982	0.213815	0.154676	0	88.0743	42.48	6.87734	0.73311	0.0737973	0.00738405	0.00073787	33.0175	37.9947	37.9777	33.9061	33.9061	30.2095	23.8365	23.8365	23.8365	3.00662	-4.33851	-4.33267	-4.28338	-3.96688	-3.17779	-2.22189	-1.76102	-1.36134	-0.929597	-0.848155	-0.835723	60.8665	-0.494037	-0.568657	-4.41839	-2.0642	75.1642	0	-2.42169	2.33356	-0.285801	-0.761038	0.161326	2	3	2	0	0	0	0	0	noninducer
382	246.492	1.54975	0.952609	646	339	184	82	40	14	0	0	137	55	14	1	0	0	0	0	159	65	31	12	0	0	220	103	54	19	0	0	0.216515	0.73994	1.25987	0	2.62077	1.3753	0.746475	0.332668	0.162277	0.056797	0	0	0.0634011	0.143057	0	0	0.555799	0.223131	0.056797	0.00405693	0	0	0	0	2.85714	14	6.13386	0.422739	18.153	151.249	6.50233e-08	6.50233e-08	0	0.907342	2.471	2.155	26.02	220.472	0.105561	0.11802	-1.02529	-0.993238	-0.759933	-0.4594	-0.0485422	0.898183	1.80097	0	2.71511e-05	0.000271511	0.00271504	0.0271438	0.270776	2.64335	21.3534	3.38187	5.51176	5.51176	0	0	0	0	0	0	0	-1.03442	2.46554	2.46521	2.46187	2.42982	2.19651	1.89598	1.48512	0.538395	-0.364395	-0.898288	51.66	0.232966	0.862081	-2.33343	-0.165342	100	0	1.50207	-1.84118	-1.02014	0.103994	0.362114	0	0	0	0	0	0	0	0	inducer
658	424.706	1.54931	1.25078	1098	601	280	106	56	25	4	0	271	131	66	34	11	8	6	2	195	71	30	12	1	0	323	110	51	24	2	0	0.107064	0.428704	1.06101	1.48865	2.58532	1.4151	0.659279	0.249584	0.131856	0.0588642	0.00941828	0	0.0645805	0.131258	0.24015	0.30965	0.638088	0.308449	0.155402	0.0800554	0.0259003	0.0188366	0.0141274	0.00470914	0.848485	0.735294	8.21693	1.25797	31.222	378.103	1.5478	0.30956	0	0.572215	3.484	1.449	58.28	366.426	0.137224	0.15905	1.1907	1.45962	2.19225	2.62419	3.00495	3.40372	3.47526	1.06652	0.00489748	0.0489548	0.487402	4.6692	32.8764	83.0447	97.9975	15.882	15.0123	15.9787	7.24328	13.1026	13.1026	0	0.478977	0.478977	0.478977	-3.33363	0.159694	0.103849	-0.239765	-1.04869	-2.00567	-2.46199	-2.8508	-3.25297	-3.32486	-3.33275	92.8766	0.521824	0.972348	-2.70955	0.423708	63.3119	0	-1.77574	-2.32522	0.329094	0.748165	-0.18346	1	7	1	0	1	0	1	0	inducer
1060	659.585	1.60707	1.50271	2060	1887	1338	716	424	204	81	23	7	2	1	1	0	0	0	0	1087	535	266	111	23	5	1509	816	446	184	30	0	0.0170102	0.0245453	0.061097	0.295515	3.12317	2.86089	2.02855	1.08553	0.642828	0.309285	0.122804	0.0348704	0.0494171	0.145289	0	0	0.0106127	0.00303221	0.0015161	0.0015161	0	0	0	0	424	204	5.19731	0.00308208	53.1421	585.602	2.30406	0.100176	0	0.176047	-9	-9	345.14	314.445	0.523268	1.09762	-9	-9	-9	-9	-9	-9	-9	0	2.25098e-14	2.20548e-10	1.82763e-06	0.0058316	1.69009	26.4593	39.1253	33.8716	36.9272	36.9272	37.1845	37.1845	36.4851	38.9816	38.9816	38.9816	36.3957	0.546562	14.2966	13.3649	11.1474	8.03028	4.74835	3.36538	2.31531	1.12364	0.953947	2.78327	0	1.4369	-4.19731	-21.5145	-4.45207	100	0	6.23879	-8.06035	2.49132	2.32466	-0.420889	1	1	0	1	0	0	0	0	inducer
897	575.338	1.55908	1.44666	1746	1247	728	332	156	57	20	5	214	118	66	44	30	19	8	5	214	80	38	13	4	0	844	391	151	58	15	3	0.0272394	0.035122	0.32446	1.17597	3.03474	2.16742	1.26534	0.577052	0.271145	0.0990722	0.0347622	0.00869055	0.0178778	0.0439273	0.0780286	0.272269	0.371955	0.205097	0.114715	0.0764768	0.0521433	0.0330241	0.0139049	0.00869055	2.36364	1.29545	2.99243	1.60457	40.731	437.412	2.70196	0.245632	0	0.36112	4.16	3.468	103.16	472.178	0.179303	0.218477	1.95283	2.91013	3.73092	3.97434	4.09219	4.1513	4.14488	1.78187	0.059233	0.589189	5.59519	37.2123	85.5386	98.0154	96.5768	22.8206	26.1589	18.3416	31.2304	23.7641	5.87731	22.1867	23.0665	7.20252	0	-5.26908	-1.84366	-2.22734	-3.06191	-4.01921	-4.84	-5.08343	-5.20127	-5.26038	-5.25396	-5.14275	91.4744	0.317082	0.279466	-4.33871	-0.293253	40.6974	0	-4.17368	-1.96988	0.966023	0.289657	-0.365374	4	1	1	1	0	1	1	0	inducer
836	508.693	1.64343	1.29048	1307	742	329	131	69	35	15	0	340	196	78	38	19	11	7	5	149	44	18	4	2	0	364	132	66	30	8	0	0.121221	0.47371	1.10149	1.3938	2.56933	1.45864	0.646756	0.257523	0.135642	0.0688038	0.0294873	0	0.0473804	0.0872123	0.228006	0.396327	0.66838	0.385301	0.153334	0.0747013	0.0373506	0.0216241	0.0137608	0.00982912	0.884615	0.921053	9.15288	1.56426	39.453	337.455	2.75478	0.306087	0	0.364841	4.812	1.576	49.33	459.363	0.096974	0.107388	2.29159	2.48297	2.50786	2.50742	2.50032	2.41111	1.99922	0	0	0	0	0	0	0	0	19.3858	18.1827	18.1827	13.5813	13.5813	12.1448	2.28605	2.28605	2.28605	0	-4.33729	-0.915882	-1.2799	-1.81688	-2.00826	-2.03315	-2.03271	-2.02561	-1.9364	-1.52451	-1.01483	100	0.080849	0.700833	-2.0467	-0.691699	56.3801	0	-1.70369	-0.115895	0.796371	0.0205497	0.064568	23	9	3	0	2	0	0	1	noninducer
1102	657.314	1.67652	1.43798	1549	716	320	107	55	19	6	2	459	212	64	41	24	21	17	9	0	0	0	0	0	0	408	146	69	23	8	4	0.0317059	0.142773	0.360127	0.356564	2.35656	1.08928	0.48683	0.162784	0.0836739	0.0289055	0.00912806	0.00304269	0.0104554	0.0554395	0.12439	0.145307	0.698297	0.322525	0.097366	0.0623751	0.0365122	0.0319482	0.0258628	0.0136921	0.859375	0.463415	2.75339	2.09334	55.096	645.311	2.64164	0.188689	0	0.169541	7.509	4.624	44.88	612.434	0.0682779	0.0732814	3.81296	4.77654	5.76569	6.24879	6.69997	7.32028	7.48598	0.708548	0.00183727	0.0183696	0.183393	1.80415	15.5213	64.7552	94.8382	32.986	26.365	0	20.8682	0	0	13.5778	0	0	0	-6.70061	-3.20313	-3.22513	-3.39947	-4.03297	-4.9643	-5.44262	-5.89229	-6.51196	-6.6776	-6.69826	100	0.535732	1.51753	-1.0774	0.804382	0	0	-4.9568	-2.35678	0.0107692	0.804097	0	2	10	4	1	5	4	2	1	inducer
713	423.776	1.68249	1.1505	1002	421	137	38	21	10	5	0	346	175	89	57	37	22	14	10	0	0	0	0	0	0	187	45	25	13	4	0	0.0418708	0.367151	1.13053	1.46249	2.36446	0.99345	0.323284	0.0896701	0.0495545	0.0235974	0.0117987	0	0.0269233	0.0502855	0.0862748	0.213548	0.81647	0.412954	0.210017	0.134505	0.0873104	0.0519143	0.0330364	0.0235974	0.235955	0.175439	6.98447	9.03401	35.159	277.403	0.866043	0.173209	0	0.562587	4.596	3.257	3.24	420.536	0.00764556	0.00770446	0.821345	1.59927	2.5657	3.05473	3.52785	4.27989	4.55182	0.475955	0.000933839	0.0093376	0.0932976	0.925207	8.54088	48.2896	90.3274	17.3443	16.6186	0	0	0	0	0	0	0	0	-4.1234	-0.624682	-0.636037	-0.735735	-1.21993	-2.1041	-2.58566	-3.05637	-3.8074	-4.07924	-4.11878	100	0.652426	1.5498	-1.12823	0.877811	54.1366	0	-2.25128	-2.34399	-0.211146	0.781179	0.119451	1	5	2	0	2	0	0	1	inducer
855	536.322	1.59419	1.36598	1314	815	490	194	96	52	22	6	168	66	19	6	2	2	2	1	199	98	45	24	12	7	578	239	112	44	14	0	0.0619967	0.16045	0.380719	0.649668	2.45002	1.51961	0.913631	0.361723	0.178997	0.0969567	0.0410202	0.0111873	0.0393198	0.106124	0.290016	0.290016	0.313245	0.12306	0.0354265	0.0111873	0.0037291	0.0037291	0.0037291	0.00186455	5.05263	8.66667	4.85538	0.218259	41.679	408.875	1.61151	0.115108	0	0.40212	2.041	2.597	103.18	433.142	0.192384	0.238213	-0.804425	-0.577013	0.124779	0.581568	1.04021	1.7596	2.00307	0.528277	0.001094	0.0109408	0.109302	1.08237	9.86295	52.2495	91.6263	22.5572	22.653	21.7597	19.663	19.663	11.4477	15.1128	13.5791	8.4909	0	-3.82137	-0.322051	-0.336058	-0.450368	-0.970252	-1.86812	-2.34965	-2.81663	-3.53958	-3.7834	-3.81742	36.6333	0.341931	-0.175051	-10.9052	-0.295682	78.9587	0	-1.97926	-2.34964	-0.159457	0.790876	0.0908105	7	4	1	6	5	3	1	1	noninducer
817	507.02	1.61138	1.31398	1240	652	290	82	40	18	4	0	364	189	94	57	36	24	16	11	109	23	11	1	0	0	323	91	40	22	5	1	0.0567954	0.204231	0.520055	1.12138	2.44566	1.28594	0.571969	0.161729	0.0788923	0.0355015	0.00788923	0	0.0283561	0.0907473	0.145595	0.134582	0.71792	0.372766	0.185397	0.112422	0.0710031	0.0473354	0.0315569	0.0216954	0.425532	0.315789	2.6822	2.99432	40.135	355.861	1.69317	0.18813	0	0.477624	5.353	0.591	48.13	458.89	0.0949272	0.104883	0.105998	0.327058	1.81978	2.51979	2.8803	3.03667	3.04702	0	0	0	0	0	0	0	0	23.1638	19.5002	19.6584	18.0311	18.0311	11.6218	11.3026	11.3026	8.03092	0	-4.59183	2.40815	2.40647	2.26516	0.817	-1.05082	-1.75744	-2.11884	-2.27489	-2.27998	-2.19933	100	1.31967	0.903155	-2.37643	-0.434658	58.2409	1	-0.267848	-3.28032	0.734584	1.37669	-0.66822	2	0	4	0	0	1	1	2	inducer
719	465.581	1.54431	1.31383	1394	1078	725	350	196	95	36	7	86	28	11	5	3	1	1	0	354	142	61	20	6	0	775	384	226	109	33	1	0.0994598	0.186302	0.448103	1.05151	2.99411	2.31539	1.55719	0.751748	0.420979	0.204046	0.0773227	0.015035	0.0284999	0.057588	0.185053	0.360647	0.184715	0.0601399	0.0236264	0.0107393	0.00644356	0.00214785	0.00214785	0	17.8182	19	3.56245	0.184877	34.9	365.404	1.7037	0.17037	0	0.50209	0.423	-4.287	144.5	321.081	0.310365	0.450042	-1.10534	-1.13964	-1.39317	-1.70184	-2.09892	-2.85379	-3.46923	0	0	0	0	0	0	0	0	15.578	20.571	19.2993	24.0591	24.0591	21.7537	20.0062	20.0062	14.7899	8.78901	-2.28577	0.215024	0.0403008	0.0208521	0.0526814	0.286653	0.553015	0.846752	1.21986	1.65072	2.70053	13.6309	-0.244857	-1.07879	-6.28057	-2.55728	100	0	0.678753	1.16603	0.657436	-0.0463517	0.0484485	13	6	6	4	2	0	0	0	noninducer
