assay_name	compound_pubchem_cid	assay_outcome
tox21-rt-viability-hek293-p1	CID_9015	0
tox21-rt-viability-hek293-p1	CID_8400	0
tox21-rt-viability-hek293-p1	CID_3060974	0
tox21-rt-viability-hek293-p1	CID_65889	0
tox21-rt-viability-hek293-p1	CID_162834	0
tox21-rt-viability-hek293-p1	CID_6604557	0
tox21-rt-viability-hek293-p1	CID_155290	0
tox21-rt-viability-hek293-p1	CID_4059	0
tox21-rt-viability-hek293-p1	CID_5359	0
tox21-rt-viability-hek293-p1	CID_2765	0
tox21-rt-viability-hek293-p1	CID_2763	0
tox21-rt-viability-hek293-p1	CID_2578	0
tox21-rt-viability-hek293-p1	CID_6435335	0
tox21-rt-viability-hek293-p1	CID_63002	0
tox21-rt-viability-hek293-p1	CID_4488	0
tox21-rt-viability-hek293-p1	CID_4495	0
tox21-rt-viability-hek293-p1	CID_4472	0
tox21-rt-viability-hek293-p1	CID_5268	0
tox21-rt-viability-hek293-p1	CID_11957707	0
tox21-rt-viability-hek293-p1	CID_7172	0
tox21-rt-viability-hek293-p1	CID_5335	0
tox21-rt-viability-hek293-p1	CID_6037	0
tox21-rt-viability-hek293-p1	CID_938	0
tox21-rt-viability-hek293-p1	CID_6048	0
tox21-rt-viability-hek293-p1	CID_60196261	0
tox21-rt-viability-hek293-p1	CID_68385	0
tox21-rt-viability-hek293-p1	CID_11391	0
tox21-rt-viability-hek293-p1	CID_3276	0
tox21-rt-viability-hek293-p1	CID_4912	0
tox21-rt-viability-hek293-p1	CID_3969	0
tox21-rt-viability-hek293-p1	CID_6060	0
tox21-rt-viability-hek293-p1	CID_197066	0
tox21-rt-viability-hek293-p1	CID_2264	0
tox21-rt-viability-hek293-p1	CID_8288	0
tox21-rt-viability-hek293-p1	CID_2755	0
tox21-rt-viability-hek293-p1	CID_2000	0
tox21-rt-viability-hek293-p1	CID_7619	0
tox21-rt-viability-hek293-p1	CID_8736	0
tox21-rt-viability-hek293-p1	CID_65768	0
tox21-rt-viability-hek293-p1	CID_15432	0
tox21-rt-viability-hek293-p1	CID_7582	0
tox21-rt-viability-hek293-p1	CID_8197	0
tox21-rt-viability-hek293-p1	CID_7175	0
tox21-rt-viability-hek293-p1	CID_1549517	0
tox21-rt-viability-hek293-p1	CID_5147	0
tox21-rt-viability-hek293-p1	CID_12124	0
tox21-rt-viability-hek293-p1	CID_7475	0
tox21-rt-viability-hek293-p1	CID_441082	0
tox21-rt-viability-hek293-p1	CID_37768	0
tox21-rt-viability-hek293-p1	CID_5143	0
tox21-rt-viability-hek293-p1	CID_2581	0
tox21-rt-viability-hek293-p1	CID_6780	0
tox21-rt-viability-hek293-p1	CID_2197	0
tox21-rt-viability-hek293-p1	CID_6241	0
tox21-rt-viability-hek293-p1	CID_22420	0
tox21-rt-viability-hek293-p1	CID_2727	0
tox21-rt-viability-hek293-p1	CID_3478	0
tox21-rt-viability-hek293-p1	CID_3446	0
tox21-rt-viability-hek293-p1	CID_3488	0
tox21-rt-viability-hek293-p1	CID_71401	0
tox21-rt-viability-hek293-p1	CID_5358907	0
tox21-rt-viability-hek293-p1	CID_8246	0
tox21-rt-viability-hek293-p1	CID_5472495	0
tox21-rt-viability-hek293-p1	CID_131746	0
tox21-rt-viability-hek293-p1	CID_72124	0
tox21-rt-viability-hek293-p1	CID_4044	0
tox21-rt-viability-hek293-p1	CID_2148	0
tox21-rt-viability-hek293-p1	CID_6103	0
tox21-rt-viability-hek293-p1	CID_2391	0
tox21-rt-viability-hek293-p1	CID_3739	0
tox21-rt-viability-hek293-p1	CID_3463	0
tox21-rt-viability-hek293-p1	CID_33254	0
tox21-rt-viability-hek293-p1	CID_5362	0
tox21-rt-viability-hek293-p1	CID_71188	0
tox21-rt-viability-hek293-p1	CID_5388962	0
tox21-rt-viability-hek293-p1	CID_39147	0
tox21-rt-viability-hek293-p1	CID_2562	0
tox21-rt-viability-hek293-p1	CID_51173	0
tox21-rt-viability-hek293-p1	CID_2120	0
tox21-rt-viability-hek293-p1	CID_69588	0
tox21-rt-viability-hek293-p1	CID_2843496	0
tox21-rt-viability-hek293-p1	CID_4463	0
tox21-rt-viability-hek293-p1	CID_34312	0
tox21-rt-viability-hek293-p1	CID_444266	0
tox21-rt-viability-hek293-p1	CID_612	0
tox21-rt-viability-hek293-p1	CID_6862	0
tox21-rt-viability-hek293-p1	CID_2756	0
tox21-rt-viability-hek293-p1	CID_3314	0
tox21-rt-viability-hek293-p1	CID_996	0
tox21-rt-viability-hek293-p1	CID_441199	0
tox21-rt-viability-hek293-p1	CID_936	0
tox21-rt-viability-hek293-p1	CID_6420033	0
tox21-rt-viability-hek293-p1	CID_667493	0
tox21-rt-viability-hek293-p1	CID_3092	0
tox21-rt-viability-hek293-p1	CID_2741	0
tox21-rt-viability-hek293-p1	CID_2005	0
tox21-rt-viability-hek293-p1	CID_60196361	0
tox21-rt-viability-hek293-p1	CID_60839	0
tox21-rt-viability-hek293-p1	CID_3454	0
tox21-rt-viability-hek293-p1	CID_6172	0
tox21-rt-viability-hek293-p1	CID_3604	0
tox21-rt-viability-hek293-p1	CID_39214	0
tox21-rt-viability-hek293-p1	CID_2083	0
tox21-rt-viability-hek293-p1	CID_6126	0
tox21-rt-viability-hek293-p1	CID_5333	0
tox21-rt-viability-hek293-p1	CID_54676038	0
tox21-rt-viability-hek293-p1	CID_73957	0
tox21-rt-viability-hek293-p1	CID_5326	0
tox21-rt-viability-hek293-p1	CID_3081	0
tox21-rt-viability-hek293-p1	CID_5284409	0
tox21-rt-viability-hek293-p1	CID_34632	0
tox21-rt-viability-hek293-p1	CID_19004	0
tox21-rt-viability-hek293-p1	CID_3702	0
tox21-rt-viability-hek293-p1	CID_5284594	0
tox21-rt-viability-hek293-p1	CID_15232	0
tox21-rt-viability-hek293-p1	CID_16490	0
tox21-rt-viability-hek293-p1	CID_32731	0
tox21-rt-viability-hek293-p1	CID_6419921	0
tox21-rt-viability-hek293-p1	CID_3689	0
tox21-rt-viability-hek293-p1	CID_41368	0
tox21-rt-viability-hek293-p1	CID_5379	0
tox21-rt-viability-hek293-p1	CID_68713	0
tox21-rt-viability-hek293-p1	CID_3039	0
tox21-rt-viability-hek293-p1	CID_7812	0
tox21-rt-viability-hek293-p1	CID_7338	0
tox21-rt-viability-hek293-p1	CID_7703	0
tox21-rt-viability-hek293-p1	CID_8343	0
tox21-rt-viability-hek293-p1	CID_7389	0
tox21-rt-viability-hek293-p1	CID_57363	0
tox21-rt-viability-hek293-p1	CID_6076	0
tox21-rt-viability-hek293-p1	CID_5641	0
tox21-rt-viability-hek293-p1	CID_5424	0
tox21-rt-viability-hek293-p1	CID_5831	0
tox21-rt-viability-hek293-p1	CID_2733	0
tox21-rt-viability-hek293-p1	CID_2720	0
tox21-rt-viability-hek293-p1	CID_5309446	0
tox21-rt-viability-hek293-p1	CID_9351	0
tox21-rt-viability-hek293-p1	CID_5702293	0
tox21-rt-viability-hek293-p1	CID_3639	0
tox21-rt-viability-hek293-p1	CID_4581	0
tox21-rt-viability-hek293-p1	CID_4628	0
tox21-rt-viability-hek293-p1	CID_4636	0
tox21-rt-viability-hek293-p1	CID_83823	0
tox21-rt-viability-hek293-p1	CID_688272	0
tox21-rt-viability-hek293-p1	CID_1548887	0
tox21-rt-viability-hek293-p1	CID_22475	0
tox21-rt-viability-hek293-p1	CID_6234	0
tox21-rt-viability-hek293-p1	CID_3775	0
tox21-rt-viability-hek293-p1	CID_5775	0
tox21-rt-viability-hek293-p1	CID_2797	0
tox21-rt-viability-hek293-p1	CID_101925	0
tox21-rt-viability-hek293-p1	CID_91610	0
tox21-rt-viability-hek293-p1	CID_54677972	0
tox21-rt-viability-hek293-p1	CID_6420013	0
tox21-rt-viability-hek293-p1	CID_4421	0
tox21-rt-viability-hek293-p1	CID_207841	0
tox21-rt-viability-hek293-p1	CID_1547484	0
tox21-rt-viability-hek293-p1	CID_5324346	0
tox21-rt-viability-hek293-p1	CID_71414	0
tox21-rt-viability-hek293-p1	CID_71386	0
tox21-rt-viability-hek293-p1	CID_38852	0
tox21-rt-viability-hek293-p1	CID_5282443	0
tox21-rt-viability-hek293-p1	CID_6322	0
tox21-rt-viability-hek293-p1	CID_118264	0
tox21-rt-viability-hek293-p1	CID_176015	0
tox21-rt-viability-hek293-p1	CID_33925	0
tox21-rt-viability-hek293-p1	CID_12901	0
tox21-rt-viability-hek293-p1	CID_5959	0
tox21-rt-viability-hek293-p1	CID_9782	0
tox21-rt-viability-hek293-p1	CID_5054	0
tox21-rt-viability-hek293-p1	CID_323	0
tox21-rt-viability-hek293-p1	CID_54670067	0
tox21-rt-viability-hek293-p1	CID_854019	0
tox21-rt-viability-hek293-p1	CID_5983	0
tox21-rt-viability-hek293-p1	CID_18343	0
tox21-rt-viability-hek293-p1	CID_145815	0
tox21-rt-viability-hek293-p1	CID_5334	0
tox21-rt-viability-hek293-p1	CID_4842	0
tox21-rt-viability-hek293-p1	CID_5055	0
tox21-rt-viability-hek293-p1	CID_5447	0
tox21-rt-viability-hek293-p1	CID_11548	0
tox21-rt-viability-hek293-p1	CID_1355	0
tox21-rt-viability-hek293-p1	CID_774	0
tox21-rt-viability-hek293-p1	CID_681	0
tox21-rt-viability-hek293-p1	CID_3657	0
tox21-rt-viability-hek293-p1	CID_4583	0
tox21-rt-viability-hek293-p1	CID_4828	0
tox21-rt-viability-hek293-p1	CID_5387	0
tox21-rt-viability-hek293-p1	CID_5426	0
tox21-rt-viability-hek293-p1	CID_5702214	0
tox21-rt-viability-hek293-p1	CID_4994	0
tox21-rt-viability-hek293-p1	CID_2955	0
tox21-rt-viability-hek293-p1	CID_6634	0
tox21-rt-viability-hek293-p1	CID_5330	0
tox21-rt-viability-hek293-p1	CID_4165	0
tox21-rt-viability-hek293-p1	CID_14219	0
tox21-rt-viability-hek293-p1	CID_70912	0
tox21-rt-viability-hek293-p1	CID_71611	0
tox21-rt-viability-hek293-p1	CID_3335	0
tox21-rt-viability-hek293-p1	CID_39042	0
tox21-rt-viability-hek293-p1	CID_4409	0
tox21-rt-viability-hek293-p1	CID_2315	0
tox21-rt-viability-hek293-p1	CID_657306	0
tox21-rt-viability-hek293-p1	CID_443955	0
tox21-rt-viability-hek293-p1	CID_23694214	0
tox21-rt-viability-hek293-p1	CID_39836	0
tox21-rt-viability-hek293-p1	CID_65854	0
tox21-rt-viability-hek293-p1	CID_2829432	0
tox21-rt-viability-hek293-p1	CID_108092	0
tox21-rt-viability-hek293-p1	CID_6129	0
tox21-rt-viability-hek293-p1	CID_5447130	0
tox21-rt-viability-hek293-p1	CID_50599	0
tox21-rt-viability-hek293-p1	CID_10313	0
tox21-rt-viability-hek293-p1	CID_978	0
tox21-rt-viability-hek293-p1	CID_2879	0
tox21-rt-viability-hek293-p1	CID_4170	0
tox21-rt-viability-hek293-p1	CID_3735	0
tox21-rt-viability-hek293-p1	CID_1269845	0
tox21-rt-viability-hek293-p1	CID_3365	0
tox21-rt-viability-hek293-p1	CID_62853	0
tox21-rt-viability-hek293-p1	CID_4652	0
tox21-rt-viability-hek293-p1	CID_64927	0
tox21-rt-viability-hek293-p1	CID_2796	0
tox21-rt-viability-hek293-p1	CID_3672	0
tox21-rt-viability-hek293-p1	CID_3671	0
tox21-rt-viability-hek293-p1	CID_3779	0
tox21-rt-viability-hek293-p1	CID_4671	0
tox21-rt-viability-hek293-p1	CID_21138	0
tox21-rt-viability-hek293-p1	CID_4740	0
tox21-rt-viability-hek293-p1	CID_1123	0
tox21-rt-viability-hek293-p1	CID_5505	0
tox21-rt-viability-hek293-p1	CID_2151	0
tox21-rt-viability-hek293-p1	CID_4760	0
tox21-rt-viability-hek293-p1	CID_4806	0
tox21-rt-viability-hek293-p1	CID_5332	0
tox21-rt-viability-hek293-p1	CID_2723716	0
tox21-rt-viability-hek293-p1	CID_3366	0
tox21-rt-viability-hek293-p1	CID_4831	0
tox21-rt-viability-hek293-p1	CID_1981	0
tox21-rt-viability-hek293-p1	CID_5472	0
tox21-rt-viability-hek293-p1	CID_66061	0
tox21-rt-viability-hek293-p1	CID_3374	0
tox21-rt-viability-hek293-p1	CID_22162	0
tox21-rt-viability-hek293-p1	CID_441307	0
tox21-rt-viability-hek293-p1	CID_20933	0
tox21-rt-viability-hek293-p1	CID_51039	0
tox21-rt-viability-hek293-p1	CID_33255	0
tox21-rt-viability-hek293-p1	CID_197942	0
tox21-rt-viability-hek293-p1	CID_50287	0
tox21-rt-viability-hek293-p1	CID_157672	0
tox21-rt-viability-hek293-p1	CID_7594	0
tox21-rt-viability-hek293-p1	CID_439280	0
tox21-rt-viability-hek293-p1	CID_7912	0
tox21-rt-viability-hek293-p1	CID_3017	0
tox21-rt-viability-hek293-p1	CID_7211	0
tox21-rt-viability-hek293-p1	CID_16329	0
tox21-rt-viability-hek293-p1	CID_9060	0
tox21-rt-viability-hek293-p1	CID_2943	0
tox21-rt-viability-hek293-p1	CID_6806	0
tox21-rt-viability-hek293-p1	CID_3475	0
tox21-rt-viability-hek293-p1	CID_5656	0
tox21-rt-viability-hek293-p1	CID_2762	0
tox21-rt-viability-hek293-p1	CID_3715	0
tox21-rt-viability-hek293-p1	CID_3696	0
tox21-rt-viability-hek293-p1	CID_5702132	0
tox21-rt-viability-hek293-p1	CID_133621	0
tox21-rt-viability-hek293-p1	CID_40632	0
tox21-rt-viability-hek293-p1	CID_66007	0
tox21-rt-viability-hek293-p1	CID_5946	0
tox21-rt-viability-hek293-p1	CID_5503	0
tox21-rt-viability-hek293-p1	CID_441334	0
tox21-rt-viability-hek293-p1	CID_4075	0
tox21-rt-viability-hek293-p1	CID_5280567	0
tox21-rt-viability-hek293-p1	CID_2343	0
tox21-rt-viability-hek293-p1	CID_4487	0
tox21-rt-viability-hek293-p1	CID_5510	0
tox21-rt-viability-hek293-p1	CID_4849	0
tox21-rt-viability-hek293-p1	CID_41781	0
tox21-rt-viability-hek293-p1	CID_54677971	0
tox21-rt-viability-hek293-p1	CID_65492	0
tox21-rt-viability-hek293-p1	CID_4021	0
tox21-rt-viability-hek293-p1	CID_8593	0
tox21-rt-viability-hek293-p1	CID_3169	0
tox21-rt-viability-hek293-p1	CID_236702	0
tox21-rt-viability-hek293-p1	CID_5459110	0
tox21-rt-viability-hek293-p1	CID_4930	0
tox21-rt-viability-hek293-p1	CID_4883	0
tox21-rt-viability-hek293-p1	CID_10783	0
tox21-rt-viability-hek293-p1	CID_3517	0
tox21-rt-viability-hek293-p1	CID_17818	0
tox21-rt-viability-hek293-p1	CID_24066	0
tox21-rt-viability-hek293-p1	CID_12308	0
tox21-rt-viability-hek293-p1	CID_9223	0
tox21-rt-viability-hek293-p1	CID_517383	0
tox21-rt-viability-hek293-p1	CID_5281	0
tox21-rt-viability-hek293-p1	CID_11767	0
tox21-rt-viability-hek293-p1	CID_5541	0
tox21-rt-viability-hek293-p1	CID_5216	0
tox21-rt-viability-hek293-p1	CID_3120	0
tox21-rt-viability-hek293-p1	CID_1489	0
tox21-rt-viability-hek293-p1	CID_2075	0
tox21-rt-viability-hek293-p1	CID_15459	0
tox21-rt-viability-hek293-p1	CID_3749	0
tox21-rt-viability-hek293-p1	CID_77999	0
tox21-rt-viability-hek293-p1	CID_3961	0
tox21-rt-viability-hek293-p1	CID_2576	0
tox21-rt-viability-hek293-p1	CID_19379	0
tox21-rt-viability-hek293-p1	CID_2910	0
tox21-rt-viability-hek293-p1	CID_57004	0
tox21-rt-viability-hek293-p1	CID_3825	0
tox21-rt-viability-hek293-p1	CID_3827	0
tox21-rt-viability-hek293-p1	CID_3932	0
tox21-rt-viability-hek293-p1	CID_68624	0
tox21-rt-viability-hek293-p1	CID_4891	0
tox21-rt-viability-hek293-p1	CID_4843	0
tox21-rt-viability-hek293-p1	CID_54676228	0
tox21-rt-viability-hek293-p1	CID_5610	0
tox21-rt-viability-hek293-p1	CID_5282318	0
tox21-rt-viability-hek293-p1	CID_10648	0
tox21-rt-viability-hek293-p1	CID_2337	0
tox21-rt-viability-hek293-p1	CID_2482	0
tox21-rt-viability-hek293-p1	CID_1983	0
tox21-rt-viability-hek293-p1	CID_17134	0
tox21-rt-viability-hek293-p1	CID_17275	0
tox21-rt-viability-hek293-p1	CID_76621	0
tox21-rt-viability-hek293-p1	CID_43231	0
tox21-rt-viability-hek293-p1	CID_3698	0
tox21-rt-viability-hek293-p1	CID_170344	0
tox21-rt-viability-hek293-p1	CID_4539	0
tox21-rt-viability-hek293-p1	CID_5324	0
tox21-rt-viability-hek293-p1	CID_5853	0
tox21-rt-viability-hek293-p1	CID_71651	0
tox21-rt-viability-hek293-p1	CID_5754	0
tox21-rt-viability-hek293-p1	CID_27503	0
tox21-rt-viability-hek293-p1	CID_3019	0
tox21-rt-viability-hek293-p1	CID_23666711	0
tox21-rt-viability-hek293-p1	CID_5281064	0
tox21-rt-viability-hek293-p1	CID_54477	0
tox21-rt-viability-hek293-p1	CID_5722	0
tox21-rt-viability-hek293-p1	CID_5311429	0
tox21-rt-viability-hek293-p1	CID_8041	0
tox21-rt-viability-hek293-p1	CID_37542	0
tox21-rt-viability-hek293-p1	CID_31236	0
tox21-rt-viability-hek293-p1	CID_370	0
tox21-rt-viability-hek293-p1	CID_3282	0
tox21-rt-viability-hek293-p1	CID_22704	0
tox21-rt-viability-hek293-p1	CID_3346	0
tox21-rt-viability-hek293-p1	CID_697993	0
tox21-rt-viability-hek293-p1	CID_4767	0
tox21-rt-viability-hek293-p1	CID_2883	0
tox21-rt-viability-hek293-p1	CID_119607	0
tox21-rt-viability-hek293-p1	CID_123606	0
tox21-rt-viability-hek293-p1	CID_36811	0
tox21-rt-viability-hek293-p1	CID_10921	0
tox21-rt-viability-hek293-p1	CID_3100	0
tox21-rt-viability-hek293-p1	CID_65327	0
tox21-rt-viability-hek293-p1	CID_39562	0
tox21-rt-viability-hek293-p1	CID_3899	0
tox21-rt-viability-hek293-p1	CID_5887	0
tox21-rt-viability-hek293-p1	CID_61100	0
tox21-rt-viability-hek293-p1	CID_5429	0
tox21-rt-viability-hek293-p1	CID_44383	0
tox21-rt-viability-hek293-p1	CID_864	0
tox21-rt-viability-hek293-p1	CID_5702285	0
tox21-rt-viability-hek293-p1	CID_15723	0
tox21-rt-viability-hek293-p1	CID_5315	0
tox21-rt-viability-hek293-p1	CID_5104	0
tox21-rt-viability-hek293-p1	CID_3055	0
tox21-rt-viability-hek293-p1	CID_3083802	0
tox21-rt-viability-hek293-p1	CID_6420038	0
tox21-rt-viability-hek293-p1	CID_3229	0
tox21-rt-viability-hek293-p1	CID_4513	0
tox21-rt-viability-hek293-p1	CID_54117	0
tox21-rt-viability-hek293-p1	CID_5320	0
tox21-rt-viability-hek293-p1	CID_5327	0
tox21-rt-viability-hek293-p1	CID_3295	0
tox21-rt-viability-hek293-p1	CID_104845	0
tox21-rt-viability-hek293-p1	CID_18283	0
tox21-rt-viability-hek293-p1	CID_23663959	0
tox21-rt-viability-hek293-p1	CID_6243	0
tox21-rt-viability-hek293-p1	CID_26758	0
tox21-rt-viability-hek293-p1	CID_107867	0
tox21-rt-viability-hek293-p1	CID_6625	0
tox21-rt-viability-hek293-p1	CID_638034	0
tox21-rt-viability-hek293-p1	CID_19188	0
tox21-rt-viability-hek293-p1	CID_32793	0
tox21-rt-viability-hek293-p1	CID_227	0
tox21-rt-viability-hek293-p1	CID_1483	0
tox21-rt-viability-hek293-p1	CID_1183	0
tox21-rt-viability-hek293-p1	CID_4984721	0
tox21-rt-viability-hek293-p1	CID_8095	0
tox21-rt-viability-hek293-p1	CID_1990	0
tox21-rt-viability-hek293-p1	CID_2094	0
tox21-rt-viability-hek293-p1	CID_2723	0
tox21-rt-viability-hek293-p1	CID_2732	0
tox21-rt-viability-hek293-p1	CID_71764	0
tox21-rt-viability-hek293-p1	CID_71815	0
tox21-rt-viability-hek293-p1	CID_3114	0
tox21-rt-viability-hek293-p1	CID_3053	0
tox21-rt-viability-hek293-p1	CID_4922	0
tox21-rt-viability-hek293-p1	CID_4168	0
tox21-rt-viability-hek293-p1	CID_1046	0
tox21-rt-viability-hek293-p1	CID_4909	0
tox21-rt-viability-hek293-p1	CID_4848	0
tox21-rt-viability-hek293-p1	CID_2052	0
tox21-rt-viability-hek293-p1	CID_1359	0
tox21-rt-viability-hek293-p1	CID_8695	0
tox21-rt-viability-hek293-p1	CID_8480	0
tox21-rt-viability-hek293-p1	CID_5323	0
tox21-rt-viability-hek293-p1	CID_19529	0
tox21-rt-viability-hek293-p1	CID_19604	0
tox21-rt-viability-hek293-p1	CID_55397	0
tox21-rt-viability-hek293-p1	CID_71771	0
tox21-rt-viability-hek293-p1	CID_62999	0
tox21-rt-viability-hek293-p1	CID_5748	0
tox21-rt-viability-hek293-p1	CID_4107	0
tox21-rt-viability-hek293-p1	CID_5910	0
tox21-rt-viability-hek293-p1	CID_8969	0
tox21-rt-viability-hek293-p1	CID_4115	0
tox21-rt-viability-hek293-p1	CID_30541	0
tox21-rt-viability-hek293-p1	CID_5865	0
tox21-rt-viability-hek293-p1	CID_6035	0
tox21-rt-viability-hek293-p1	CID_11761	0
tox21-rt-viability-hek293-p1	CID_11818	0
tox21-rt-viability-hek293-p1	CID_4284	0
tox21-rt-viability-hek293-p1	CID_2758	0
tox21-rt-viability-hek293-p1	CID_5565	0
tox21-rt-viability-hek293-p1	CID_8330	0
tox21-rt-viability-hek293-p1	CID_3023	0
tox21-rt-viability-hek293-p1	CID_3516	0
tox21-rt-viability-hek293-p1	CID_134601	0
tox21-rt-viability-hek293-p1	CID_5042	0
tox21-rt-viability-hek293-p1	CID_666418	0
tox21-rt-viability-hek293-p1	CID_2577	0
tox21-rt-viability-hek293-p1	CID_2944	0
tox21-rt-viability-hek293-p1	CID_9363	0
tox21-rt-viability-hek293-p1	CID_11957593	0
tox21-rt-viability-hek293-p1	CID_4810	0
tox21-rt-viability-hek293-p1	CID_441333	0
tox21-rt-viability-hek293-p1	CID_9373	0
tox21-rt-viability-hek293-p1	CID_71484	0
tox21-rt-viability-hek293-p1	CID_4781	0
tox21-rt-viability-hek293-p1	CID_5578	0
tox21-rt-viability-hek293-p1	CID_671690	0
tox21-rt-viability-hek293-p1	CID_5344	0
tox21-rt-viability-hek293-p1	CID_5319	0
tox21-rt-viability-hek293-p1	CID_5325	0
tox21-rt-viability-hek293-p1	CID_5585	0
tox21-rt-viability-hek293-p1	CID_2446	0
tox21-rt-viability-hek293-p1	CID_3332	0
tox21-rt-viability-hek293-p1	CID_6419942	0
tox21-rt-viability-hek293-p1	CID_3476	0
tox21-rt-viability-hek293-p1	CID_517321	0
tox21-rt-viability-hek293-p1	CID_16051987	0
tox21-rt-viability-hek293-p1	CID_26248	0
tox21-rt-viability-hek293-p1	CID_5311067	0
tox21-rt-viability-hek293-p1	CID_44093	0
tox21-rt-viability-hek293-p1	CID_45073437	0
tox21-rt-viability-hek293-p1	CID_2750	0
tox21-rt-viability-hek293-p1	CID_444041	0
tox21-rt-viability-hek293-p1	CID_20393	0
tox21-rt-viability-hek293-p1	CID_8447	0
tox21-rt-viability-hek293-p1	CID_10800	0
tox21-rt-viability-hek293-p1	CID_31070	0
tox21-rt-viability-hek293-p1	CID_4101	0
tox21-rt-viability-hek293-p1	CID_1349907	0
tox21-rt-viability-hek293-p1	CID_4511	0
tox21-rt-viability-hek293-p1	CID_4641	0
tox21-rt-viability-hek293-p1	CID_18087	0
tox21-rt-viability-hek293-p1	CID_3599	0
tox21-rt-viability-hek293-p1	CID_4236	0
tox21-rt-viability-hek293-p1	CID_5732	0
tox21-rt-viability-hek293-p1	CID_3308	0
tox21-rt-viability-hek293-p1	CID_53708	0
tox21-rt-viability-hek293-p1	CID_37274	0
tox21-rt-viability-hek293-p1	CID_65326	0
tox21-rt-viability-hek293-p1	CID_4184	0
tox21-rt-viability-hek293-p1	CID_21467	0
tox21-rt-viability-hek293-p1	CID_5353788	0
tox21-rt-viability-hek293-p1	CID_28767	0
tox21-rt-viability-hek293-p1	CID_9279	0
tox21-rt-viability-hek293-p1	CID_5281032	0
tox21-rt-viability-hek293-p1	CID_4850	0
tox21-rt-viability-hek293-p1	CID_4913	0
tox21-rt-viability-hek293-p1	CID_5593	0
tox21-rt-viability-hek293-p1	CID_167980	0
tox21-rt-viability-hek293-p1	CID_2435	0
tox21-rt-viability-hek293-p1	CID_2998	0
tox21-rt-viability-hek293-p1	CID_66063	0
tox21-rt-viability-hek293-p1	CID_6420040	0
tox21-rt-viability-hek293-p1	CID_3418	0
tox21-rt-viability-hek293-p1	CID_80311	0
tox21-rt-viability-hek293-p1	CID_5094	0
tox21-rt-viability-hek293-p1	CID_5281855	0
tox21-rt-viability-hek293-p1	CID_8226	0
tox21-rt-viability-hek293-p1	CID_23668193	0
tox21-rt-viability-hek293-p1	CID_7471	0
tox21-rt-viability-hek293-p1	CID_8418	0
tox21-rt-viability-hek293-p1	CID_13223	0
tox21-rt-viability-hek293-p1	CID_8295	0
tox21-rt-viability-hek293-p1	CID_335	0
tox21-rt-viability-hek293-p1	CID_16003	0
tox21-rt-viability-hek293-p1	CID_23675081	0
tox21-rt-viability-hek293-p1	CID_7261	0
tox21-rt-viability-hek293-p1	CID_7720	0
tox21-rt-viability-hek293-p1	CID_169132	0
tox21-rt-viability-hek293-p1	CID_7411	0
tox21-rt-viability-hek293-p1	CID_8842	0
tox21-rt-viability-hek293-p1	CID_23284	0
tox21-rt-viability-hek293-p1	CID_7444	0
tox21-rt-viability-hek293-p1	CID_8496	0
tox21-rt-viability-hek293-p1	CID_980	0
tox21-rt-viability-hek293-p1	CID_568	0
tox21-rt-viability-hek293-p1	CID_7714	0
tox21-rt-viability-hek293-p1	CID_6582	0
tox21-rt-viability-hek293-p1	CID_6918686	0
tox21-rt-viability-hek293-p1	CID_9882837	0
tox21-rt-viability-hek293-p1	CID_9153	0
tox21-rt-viability-hek293-p1	CID_6786	0
tox21-rt-viability-hek293-p1	CID_53316380	0
tox21-rt-viability-hek293-p1	CID_244	0
tox21-rt-viability-hek293-p1	CID_790	0
tox21-rt-viability-hek293-p1	CID_3681	0
tox21-rt-viability-hek293-p1	CID_23683938	0
tox21-rt-viability-hek293-p1	CID_7447	0
tox21-rt-viability-hek293-p1	CID_1030	0
tox21-rt-viability-hek293-p1	CID_163727	0
tox21-rt-viability-hek293-p1	CID_15387	0
tox21-rt-viability-hek293-p1	CID_48229	0
tox21-rt-viability-hek293-p1	CID_160157	0
tox21-rt-viability-hek293-p1	CID_6537	0
tox21-rt-viability-hek293-p1	CID_7292	0
tox21-rt-viability-hek293-p1	CID_8207	0
tox21-rt-viability-hek293-p1	CID_7577	0
tox21-rt-viability-hek293-p1	CID_60196365	0
tox21-rt-viability-hek293-p1	CID_60785	0
tox21-rt-viability-hek293-p1	CID_7000	0
tox21-rt-viability-hek293-p1	CID_6597	0
tox21-rt-viability-hek293-p1	CID_104838	0
tox21-rt-viability-hek293-p1	CID_54891	0
tox21-rt-viability-hek293-p1	CID_3034368	0
tox21-rt-viability-hek293-p1	CID_153939	0
tox21-rt-viability-hek293-p1	CID_4888	0
tox21-rt-viability-hek293-p1	CID_151318	0
tox21-rt-viability-hek293-p1	CID_5311271	0
tox21-rt-viability-hek293-p1	CID_7095	0
tox21-rt-viability-hek293-p1	CID_9797360	0
tox21-rt-viability-hek293-p1	CID_60196409	0
tox21-rt-viability-hek293-p1	CID_243	0
tox21-rt-viability-hek293-p1	CID_8445	0
tox21-rt-viability-hek293-p1	CID_8758	0
tox21-rt-viability-hek293-p1	CID_14264	0
tox21-rt-viability-hek293-p1	CID_7247	0
tox21-rt-viability-hek293-p1	CID_1176	0
tox21-rt-viability-hek293-p1	CID_7422	0
tox21-rt-viability-hek293-p1	CID_7047	0
tox21-rt-viability-hek293-p1	CID_7271	0
